game_id,play_id,week,tgt_nfl_id,tgt_name,tgt_pos,def_nfl_id,def_name,def_pos,pass_result,pass_length,route_of_targeted_receiver,team_coverage_type,first_frame,last_frame,first_sep,last_sep,delta,duration_s,delta_per_s,sep_score_25_throw,sep_score_25_catch,sep_score_air_blend,sep_delta_25
2023091000,1743,1,55904,Jonathan Mingo,WR,52424,A.J. Terrell,CB,I,16,IN,COVER_2_ZONE,1,12,0.4455333881989106,0.5448853090330159,0.09935192083410532,1.1,0.09031992803100483,14,19,15.000000000000002,15
2023091000,2207,1,53433,Kyle Pitts,TE,42368,Shaq Thompson,MLB,I,15,CROSS,COVER_3_ZONE,1,9,2.4400819658363924,3.787611384500788,1.3475294186643958,0.8,1.6844117733304946,20,6,17.2,18
2023091000,2389,1,53488,Terrace Marshall Jr.,WR,52424,A.J. Terrell,CB,IN,11,IN,COVER_1_MAN,1,11,1.3393281898026315,2.0453361581901377,0.7060079683875062,1.0,0.7060079683875062,18,1,14.6,14
2023091000,3078,1,53488,Terrace Marshall Jr.,WR,52424,A.J. Terrell,CB,I,44,GO,COVER_3_ZONE,1,27,2.0500975586542243,1.3000000000000027,-0.7500975586542216,2.6,-0.28849906102085443,9,14,10.0,9
2023091000,3486,1,44931,Mack Hollins,WR,52417,C.J. Henderson,CB,C,10,OUT,COVER_3_ZONE,1,11,5.389703145814246,3.2960127426938133,-2.0936904031204326,1.0,-2.0936904031204326,2,6,2.8000000000000003,2
2023091000,3533,1,53433,Kyle Pitts,TE,52417,C.J. Henderson,CB,C,34,CORNER,COVER_1_MAN,1,23,1.588080602488427,0.795110055275367,-0.79297054721306,2.2,-0.3604411578241182,9,13,9.8,9
2023091001,893,1,55886,Zay Flowers,WR,42441,Steven Nelson,CB,C,19,GO,COVER_2_ZONE,1,17,5.564755160831431,11.532918104278721,5.9681629434472905,1.6,3.7301018396545564,23,1,18.6,19
2023091001,1042,1,53518,Nico Collins,WR,44854,Marcus Williams,FS,I,19,GO,COVER_4_ZONE,1,12,8.012496489858824,5.9751569017055965,-2.0373395881532277,1.1,-1.8521268983211159,2,7,3.0,2
2023091001,1368,1,39989,Robert Woods,WR,42393,Ronald Darby,CB,C,11,SLANT,COVER_1_MAN,1,9,2.147417053112875,1.0904127658827183,-1.0570042872301566,0.8,-1.3212553590376956,4,9,5.0,4
2023091001,1574,1,53518,Nico Collins,WR,52436,Patrick Queen,ILB,C,13,IN,COVER_6_ZONE,1,8,4.47303029276574,3.293038110924309,-1.1799921818414312,0.7,-1.6857031169163303,3,8,4.0,3
2023091001,1948,1,55934,Tank Dell,WR,42393,Ronald Darby,CB,C,10,HITCH,COVER_1_MAN,1,12,1.1954915307102771,1.2101652779682663,0.0146737472579892,1.1,0.013339770234535635,13,18,14.0,14
2023091001,2351,1,55886,Zay Flowers,WR,54468,Derek Stingley Jr.,CB,C,20,OUT,COVER_3_ZONE,1,15,1.9443507913954259,2.5679758565843236,0.6236250651888977,1.4,0.44544647513492697,17,21,17.8,18
2023091001,2469,1,53456,Rashod Bateman,WR,42391,Denzel Perryman,ILB,C,14,IN,COVER_2_ZONE,1,10,4.8924124928300925,6.032619663131432,1.1402071703013394,0.9,1.266896855890377,20,23,20.6,23
2023091001,2759,1,53518,Nico Collins,WR,42393,Ronald Darby,CB,C,15,HITCH,COVER_6_ZONE,1,11,2.0171762441591516,0.8560373823613039,-1.1611388617978478,1.0,-1.1611388617978478,5,9,5.8,5
2023091001,3086,1,53518,Nico Collins,WR,53819,Ar'Darius Washington,FS,C,10,SLANT,COVER_1_MAN,1,8,1.5463828762631848,0.9104943712071997,-0.6358885050559852,0.7,-0.9084121500799789,6,11,7.000000000000001,6
2023091001,3216,1,39989,Robert Woods,WR,52436,Patrick Queen,ILB,I,17,IN,COVER_3_ZONE,1,13,2.4319539469323863,0.9542536350467813,-1.477700311885605,1.2,-1.2314169265713375,4,9,5.0,4
2023091001,3257,1,54593,Charlie Kolar,TE,42391,Denzel Perryman,ILB,I,12,CROSS,COVER_4_ZONE,1,9,6.167989948111134,3.889601522007109,-2.278388426104025,0.8,-2.847985532630031,1,5,1.8,1
2023091001,3879,1,53518,Nico Collins,WR,53819,Ar'Darius Washington,FS,I,13,OUT,COVER_3_ZONE,1,18,3.751706278481833,7.48888509726248,3.7371788187806465,1.7,2.1983404816356744,22,5,18.6,19
2023091001,3902,1,53518,Nico Collins,WR,42393,Ronald Darby,CB,C,13,IN,COVER_1_MAN,1,10,1.5527073130503386,2.427364826308563,0.8746575132582246,0.9,0.9718416813980273,19,22,19.6,21
2023091001,4018,1,41238,Odell Beckham,WR,44902,Shaquill Griffin,CB,C,28,GO,COVER_1_MAN,1,20,1.214907403878998,0.7481310045707235,-0.4667763993082745,1.9,-0.24567178910961818,10,15,11.0,10
2023091001,4216,1,39989,Robert Woods,WR,42393,Ronald Darby,CB,I,19,POST,COVER_1_MAN,1,13,0.9167878707749156,2.629543686649833,1.7127558158749174,1.2,1.427296513229098,20,24,20.8,23
2023091001,4239,1,55934,Tank Dell,WR,53533,Brandon Stephens,CB,C,13,HITCH,COVER_6_ZONE,1,15,0.9121951545584911,0.7993122043357043,-0.11288295022278683,1.4,-0.08063067873056202,12,17,13.000000000000002,13
2023091002,599,1,40026,Marquise Goodwin,WR,48026,Nick Scott,FS,I,42,POST,COVER_4_ZONE,1,25,3.865177874302812,0.8723531395025721,-2.99282473480024,2.4,-1.2470103061667668,3,7,3.8000000000000007,3
2023091002,873,1,42347,Amari Cooper,WR,52473,Logan Wilson,MLB,C,19,CROSS,COVER_3_ZONE,1,11,8.924690470823066,6.116575839470974,-2.808114631352092,1.0,-2.808114631352092,1,5,1.8,1
2023091002,1260,1,40026,Marquise Goodwin,WR,54525,Cam Taylor-Britt,CB,I,44,POST,COVER_0_MAN,1,34,1.888756204490135,0.5508175741568135,-1.3379386303333214,3.3,-0.40543594858585497,7,12,8.0,7
2023091002,1412,1,52441,Tee Higgins,WR,46073,Denzel Ward,CB,I,26,GO,COVER_1_MAN,1,21,1.570127383367352,0.49040799340957053,-1.0797193899577815,2.0,-0.5398596949788907,7,12,8.0,7
2023091002,1540,1,52595,Donovan Peoples-Jones,WR,55925,DJ Turner II,CB,I,19,IN,COVER_3_ZONE,1,12,5.706356105256663,9.588769472669577,3.882413367412914,1.1,3.5294666976481035,23,5,19.400000000000002,21
2023091002,1832,1,42347,Amari Cooper,WR,52473,Logan Wilson,MLB,I,16,HITCH,COVER_2_ZONE,1,11,5.782361109443094,4.768112834235371,-1.0142482752077226,1.0,-1.0142482752077226,5,10,6.0,5
2023091002,1974,1,52441,Tee Higgins,WR,54533,Martin Emerson,CB,I,17,OUT,COVER_1_MAN,1,22,1.4458561477546734,3.79759134189027,2.3517351941355966,2.1,1.1198739019693318,20,23,20.6,23
2023091002,2039,1,54564,David Bell,WR,44872,Chidobe Awuzie,CB,I,13,GO,COVER_2_ZONE,1,11,7.467435972273214,6.908118412418826,-0.5593175598543878,1.0,-0.5593175598543878,8,4,7.2,7
2023091002,2095,1,42347,Amari Cooper,WR,54525,Cam Taylor-Britt,CB,C,11,OUT,COVER_3_ZONE,1,12,6.1206617289309415,8.44909462605314,2.328432897122199,1.1,2.116757179201999,21,19,20.6,23
2023091002,2127,1,52595,Donovan Peoples-Jones,WR,43641,Mike Hilton,CB,C,12,OUT,COVER_6_ZONE,1,15,1.8702406262296831,4.377133765376603,2.5068931391469196,1.4,1.7906379565335142,21,3,17.400000000000002,18
2023091002,2211,1,42347,Amari Cooper,WR,54525,Cam Taylor-Britt,CB,I,13,GO,COVER_3_ZONE,1,22,1.3669308687713555,0.8714355971613789,-0.49549527160997664,2.1,-0.2359501293380841,10,15,11.0,10
2023091002,2517,1,52441,Tee Higgins,WR,46073,Denzel Ward,CB,I,14,GO,COVER_2_ZONE,1,16,5.722525666172236,2.0651876428063356,-3.6573380233659,1.5,-2.4382253489106,1,5,1.8,1
2023091002,2693,1,53463,Elijah Moore,WR,43641,Mike Hilton,CB,C,30,CORNER,COVER_1_MAN,1,17,3.770331550407739,4.628876753598002,0.8585452031902627,1.6,0.5365907519939142,17,21,17.8,18
2023091002,2942,1,52441,Tee Higgins,WR,52452,Grant Delpit,SS,I,28,GO,COVER_1_MAN,1,21,1.0900000000000039,1.0431682510506115,-0.04683174894939235,2.0,-0.023415874474696174,13,17,13.8,13
2023091002,3253,1,53434,Ja'Marr Chase,WR,53481,Jeremiah Owusu-Koramoah,OLB,C,10,GO,COVER_2_ZONE,1,14,9.073610086398904,4.152457103932563,-4.921152982466341,1.3,-3.785502294204878,0,0,0.0,0
2023091002,3314,1,52441,Tee Higgins,WR,54533,Martin Emerson,CB,I,16,GO,COVER_3_ZONE,1,17,1.6760966559241208,0.4535416188179404,-1.2225550371061804,1.6,-0.7640968981913627,6,11,7.000000000000001,6
2023091002,3594,1,53434,Ja'Marr Chase,WR,46073,Denzel Ward,CB,I,13,OUT,COVER_3_ZONE,1,16,4.144031853159432,2.2325769863545624,-1.9114548668048696,1.5,-1.2743032445365798,4,8,4.800000000000001,4
2023091002,3812,1,53434,Ja'Marr Chase,WR,54533,Martin Emerson,CB,I,24,GO,COVER_1_MAN,1,21,0.9740636529508754,1.137189518066366,0.16312586511549065,2.0,0.08156293255774533,14,19,15.000000000000002,15
2023091002,4036,1,53434,Ja'Marr Chase,WR,46073,Denzel Ward,CB,I,15,OUT,COVER_3_ZONE,1,18,4.585040894037916,0.5374011537017728,-4.047639740336143,1.7,-2.3809645531389076,1,5,1.8,1
2023091003,81,1,54657,Andrew Ogletree,TE,44926,Rayshawn Jenkins,SS,I,13,OUT,COVER_4_ZONE,1,12,5.354941643006027,0.8338465086573152,-4.5210951343487125,1.1,-4.110086485771556,0,3,0.6000000000000001,0
2023091003,410,1,46095,Calvin Ridley,WR,54980,Dallis Flowers,CB,C,24,GO,COVER_3_ZONE,1,17,1.001848291908508,1.3254433220624642,0.3235950301539561,1.6,0.20224689384622255,15,20,16.0,16
2023091003,933,1,46095,Calvin Ridley,WR,54980,Dallis Flowers,CB,C,11,CROSS,COVER_1_MAN,1,12,2.964203096955403,0.8023091673413677,-2.1618939296140356,1.1,-1.9653581178309414,2,7,3.0,2
2023091003,1649,1,46095,Calvin Ridley,WR,52493,Julian Blackmon,FS,C,12,HITCH,COVER_3_ZONE,1,10,3.3331816632160933,1.376117727521891,-1.9570639356942023,0.9,-2.174515484104669,2,6,2.8000000000000003,2
2023091003,1706,1,44849,Zay Jones,WR,55137,Darrell Baker Jr.,CB,C,18,GO,COVER_3_ZONE,1,22,2.2048355947779865,0.9841239759298627,-1.220711618848124,2.1,-0.5812912470705351,7,11,7.800000000000001,7
2023091003,1782,1,44792,Mo Alie-Cox,TE,53494,Andre Cisco,FS,I,20,IN,COVER_3_ZONE,1,16,4.110681208753606,1.3905754204644931,-2.720105788289113,1.5,-1.8134038588594086,2,7,3.0,2
2023091003,1805,1,54657,Andrew Ogletree,TE,46269,Foye Oluokun,OLB,C,15,GO,COVER_3_ZONE,1,12,4.139106183706815,11.33781725024707,7.198711066540255,1.1,6.544282787763868,25,0,20.0,22
2023091003,1929,1,44849,Zay Jones,WR,54980,Dallis Flowers,CB,C,11,HITCH,COVER_3_ZONE,1,10,3.0153772566629247,2.807294070809117,-0.2080831858538077,0.9,-0.2312035398375641,11,16,12.0,11
2023091003,2204,1,46095,Calvin Ridley,WR,55137,Darrell Baker Jr.,CB,I,15,HITCH,COVER_3_ZONE,1,15,1.7541949720598327,0.82764726786234,-0.9265477041974927,1.4,-0.6618197887124948,7,11,7.800000000000001,7
2023091003,2227,1,44849,Zay Jones,WR,54980,Dallis Flowers,CB,I,15,OUT,COVER_4_ZONE,1,12,1.9525624189766595,0.8009993757800357,-1.151563043196624,1.1,-1.0468754938151126,5,10,6.0,5
2023091003,2286,1,52442,Michael Pittman,WR,53462,Tyson Campbell,CB,C,12,POST,COVER_3_ZONE,1,7,1.7773013250431131,1.621172415260018,-0.15612890978309513,0.6,-0.2602148496384919,11,16,12.0,11
2023091003,2571,1,46116,Christian Kirk,WR,52493,Julian Blackmon,FS,I,10,SLANT,COVER_1_MAN,1,8,3.172459613612126,2.732325017270089,-0.4401345963420371,0.7,-0.6287637090600531,8,12,8.8,8
2023091003,2608,1,44835,Evan Engram,TE,55137,Darrell Baker Jr.,CB,C,23,GO,COVER_3_ZONE,1,16,1.2872451204024824,0.7218032973047444,-0.565441823097738,1.5,-0.37696121539849203,9,14,10.0,9
2023091003,3409,1,53556,Kylen Granson,TE,54492,Devin Lloyd,MLB,I,16,POST,COVER_4_ZONE,1,11,4.438130236935369,10.804415763936516,6.366285527001147,1.0,6.366285527001147,25,4,20.8,23
2023091003,3797,1,46095,Calvin Ridley,WR,54980,Dallis Flowers,CB,I,16,OUT,COVER_3_ZONE,1,16,2.2765983396286664,1.2684636376341278,-1.0081347019945386,1.5,-0.6720898013296924,6,11,7.000000000000001,6
2023091003,3998,1,44792,Mo Alie-Cox,TE,44926,Rayshawn Jenkins,SS,IN,19,CORNER,COVER_2_ZONE,1,11,6.773573650592429,3.290060789711946,-3.4835128608804826,1.0,-3.4835128608804826,0,4,0.8,1
2023091003,4047,1,44849,Zay Jones,WR,46105,Shaquille Leonard,MLB,C,15,CROSS,COVER_3_ZONE,1,14,5.299669801034783,10.266615800739793,4.966945999705009,1.3,3.8207276920807764,23,2,18.8,20
2023091003,4153,1,53556,Kylen Granson,TE,54492,Devin Lloyd,MLB,C,14,POST,COVER_4_ZONE,1,9,3.3815528977083886,6.240873336320803,2.8593204386124143,0.8,3.574150548265518,23,2,18.8,20
2023091003,4363,1,54518,Alec Pierce,WR,46456,Darious Williams,CB,I,13,OUT,COVER_3_ZONE,1,13,1.9617339269126148,1.254312560727984,-0.7074213661846309,1.2,-0.5895178051538591,7,12,8.0,7
2023091004,196,1,54683,Ko Kieft,TE,54583,Akayleb Evans,CB,I,32,CORNER,COVER_3_ZONE,1,23,5.0596936666165835,0.7452516353554666,-4.314442031261117,2.2,-1.9611100142095985,2,6,2.8000000000000003,2
2023091004,365,1,52430,Justin Jefferson,WR,38588,Lavonte David,ILB,C,20,GO,COVER_3_ZONE,1,14,1.7126879458909043,9.261123042050569,7.548435096159665,1.3,5.806488535507434,25,0,20.0,22
2023091004,592,1,54571,Cade Otton,TE,42427,Jordan Hicks,ILB,I,11,POST,COVER_3_ZONE,1,9,1.656049516167924,5.021951811795889,3.365902295627965,0.8,4.207377869534956,23,3,19.000000000000004,21
2023091004,695,1,41233,Mike Evans,WR,47816,Byron Murphy,CB,I,39,GO,COVER_2_ZONE,1,28,3.3005605584506363,12.411164328941908,9.110603770491272,2.7,3.3742976927745447,23,6,19.6,21
2023091004,821,1,54683,Ko Kieft,TE,54531,Brian Asamoah II,ILB,I,14,POST,COVER_3_ZONE,1,9,2.320344801963701,6.820593815790528,4.500249013826827,0.8,5.625311267283533,24,25,24.200000000000003,25
2023091004,1190,1,52430,Justin Jefferson,WR,52453,Antoine Winfield Jr.,FS,C,16,POST,COVER_2_ZONE,1,11,3.0820934443978203,3.59272876794227,0.5106353235444496,1.0,0.5106353235444496,17,21,17.8,18
2023091004,1326,1,55887,Jordan Addison,WR,46132,Carlton Davis III,CB,C,39,GO,COVER_4_ZONE,1,23,3.2973474187595087,19.78419571274,16.486848293980493,2.2,7.494021951809315,25,4,20.8,23
2023091004,1540,1,52584,K.J. Osborn,WR,47877,Jamel Dean,CB,C,19,IN,COVER_1_MAN,1,14,2.868954513407281,3.8965882512782923,1.0276337378710112,1.3,0.7904874906700086,18,22,18.8,20
2023091004,2077,1,44896,Chris Godwin Jr.,WR,52613,Josh Metellus,SS,C,11,POST,COVER_2_ZONE,1,9,1.5689486925964133,1.8031361568112356,0.23418746421482228,0.8,0.29273433026852785,15,20,16.0,16
2023091004,2154,1,55075,Deven Thompkins,WR,52613,Josh Metellus,SS,I,20,GO,COVER_3_ZONE,1,13,1.936853117817665,3.1092282000522258,1.1723750822345609,1.2,0.9769792351954675,19,4,16.0,16
2023091004,2177,1,41233,Mike Evans,WR,52613,Josh Metellus,SS,C,28,POST,COVER_2_ZONE,1,20,2.730293024567142,1.9359752064528113,-0.7943178181143309,1.9,-0.41806200953385836,8,13,9.0,8
2023091004,2234,1,52430,Justin Jefferson,WR,38588,Lavonte David,ILB,I,19,CORNER,COVER_2_ZONE,1,14,5.602901034285718,9.772701775865261,4.169800741579543,1.3,3.207539031984264,23,3,19.000000000000004,21
2023091004,2312,1,52430,Justin Jefferson,WR,46132,Carlton Davis III,CB,C,21,POST,COVER_2_MAN,1,13,2.2737853900489355,5.595793062649829,3.3220076726008934,1.2,2.7683397271674113,22,25,22.6,24
2023091004,2369,1,52584,K.J. Osborn,WR,56540,Christian Izien,SS,IN,11,POST,COVER_4_ZONE,1,9,3.2348261158832017,0.7484650960465761,-2.4863610198366257,0.8,-3.107951274795782,1,5,1.8,1
2023091004,3030,1,47852,Josh Oliver,TE,47877,Jamel Dean,CB,C,12,OUT,COVER_3_ZONE,1,10,8.558931008017298,9.34927269898574,0.7903416909684413,0.9,0.8781574344093792,18,4,15.200000000000001,15
2023091004,3105,1,55887,Jordan Addison,WR,46132,Carlton Davis III,CB,C,12,OUT,COVER_4_ZONE,1,15,7.1375345883575205,3.630881435684729,-3.5066531526727913,1.4,-2.504752251909137,0,5,1.0,1
2023091004,3641,1,52584,K.J. Osborn,WR,47877,Jamel Dean,CB,I,12,HITCH,COVER_4_ZONE,1,9,1.417779954717937,1.980101007524613,0.562321052806676,0.8,0.7029013160083449,18,22,18.8,20
2023091004,3849,1,44896,Chris Godwin Jr.,WR,47816,Byron Murphy,CB,C,14,POST,COVER_3_ZONE,1,10,3.68517299458248,2.912473175842142,-0.772699818740338,0.9,-0.8585553541559311,6,11,7.000000000000001,6
2023091004,4249,1,44896,Chris Godwin Jr.,WR,38559,Harrison Smith,FS,C,11,OUT,COVER_3_ZONE,1,11,4.720169488482381,4.6613517352802285,-0.058817753202152545,1.0,-0.058817753202152545,13,17,13.8,13
2023091005,301,1,43336,Michael Thomas,WR,52469,Kristian Fulton,CB,C,25,GO,COVER_4_ZONE,1,22,1.7109354166653985,0.44654227123532003,-1.2643931454300785,2.1,-0.6020919740143231,6,11,7.000000000000001,6
2023091005,383,1,43336,Michael Thomas,WR,47822,Sean Murphy-Bunting,CB,C,11,HITCH,COVER_1_MAN,1,10,5.3130029173716835,4.0303349736715415,-1.282667943700142,0.9,-1.4251866041112689,4,8,4.800000000000001,4
2023091005,768,1,39973,DeAndre Hopkins,WR,44823,Marshon Lattimore,CB,C,11,OUT,COVER_3_ZONE,1,12,3.5435857545712097,8.814130700188192,5.270544945616983,1.1,4.7914044960154385,24,10,21.200000000000003,23
2023091005,793,1,55946,Tyjae Spears,RB,53489,Pete Werner,ILB,I,15,GO,COVER_4_ZONE,1,14,2.1085065804972003,1.4534097839219329,-0.6550967965752674,1.3,-0.5039206127502057,8,13,9.0,8
2023091005,1016,1,54476,Chris Olave,WR,52469,Kristian Fulton,CB,I,29,CORNER,COVER_6_ZONE,1,23,2.238258251408895,1.4534441853748619,-0.7848140660340333,2.2,-0.356733666379106,9,13,9.8,9
2023091005,1721,1,39973,DeAndre Hopkins,WR,44823,Marshon Lattimore,CB,I,17,IN,COVER_3_ZONE,1,13,0.7340980860893186,0.2256102834535694,-0.5084878026357492,1.2,-0.42373983552979105,9,13,9.8,9
2023091005,1766,1,39973,DeAndre Hopkins,WR,44851,Marcus Maye,FS,IN,29,CROSS,COVER_1_MAN,1,19,1.6277899127344408,1.3555810562264483,-0.27220885650799254,1.8,-0.1512271425044403,11,8,10.4,10
2023091005,2283,1,52942,Juwan Johnson,TE,47899,Amani Hooker,SS,IN,19,POST,COVER_2_ZONE,1,10,1.722353041626478,2.4568679248181002,0.7345148831916222,0.9,0.8161276479906913,18,22,18.8,20
2023091005,2440,1,43396,Chris Moore,WR,46168,Isaac Yiadom,CB,IN,46,CORNER,COVER_4_ZONE,1,26,1.3577186748365808,0.5147815070493493,-0.8429371677872315,2.5,-0.3371748671148926,9,13,9.8,9
2023091005,2518,1,54476,Chris Olave,WR,47899,Amani Hooker,SS,C,18,CROSS,COVER_1_MAN,1,15,3.7027692339653018,6.96468951210318,3.2619202781378784,1.4,2.3299430558127705,22,25,22.6,24
2023091005,2670,1,54483,Treylon Burks,WR,53505,Paulson Adebo,CB,C,14,IN,COVER_1_MAN,1,11,1.2270289320142371,0.5727128425310578,-0.6543160894831793,1.0,-0.6543160894831793,7,12,8.0,7
2023091005,2720,1,54483,Treylon Burks,WR,53489,Pete Werner,ILB,I,12,IN,COVER_4_ZONE,1,10,3.6086701151532234,9.303445598271644,5.69477548311842,0.9,6.327528314576022,25,3,20.6,23
2023091005,3067,1,39973,DeAndre Hopkins,WR,53505,Paulson Adebo,CB,IN,17,GO,COVER_3_ZONE,1,15,0.9924716620639602,1.6113658802394932,0.618894218175533,1.4,0.44206729869680933,17,21,17.8,18
2023091005,3208,1,55133,Rashid Shaheed,WR,47822,Sean Murphy-Bunting,CB,C,19,GO,COVER_1_MAN,1,21,1.827265716856747,3.654531433713492,1.8272657168567452,2.0,0.9136328584283726,19,23,19.8,22
