game_id,play_id,sep_at_arrival,n_defenders_r1,n_defenders_r2,closing_rate_last,pct_time_tight,tgt_nfl_id,tgt_name,tgt_pos,week,pass_result,pass_length,route_of_targeted_receiver,team_coverage_type,contested_raw,contested_severity_25
2023090700,3089,4.699492,0,0,0.03539443,0.0,43584,Kalif Raymond,WR,1,C,17,POST,COVER_3_ZONE,-0.7775543567505632,3
2023090700,3461,3.096837,0,0,0.8139765,0.0,44930,Josh Reynolds,WR,1,C,18,IN,COVER_2_ZONE,-0.36258394350249673,7
2023090700,3566,2.4906254,0,0,0.120191574,0.0,44930,Josh Reynolds,WR,1,C,15,HITCH,COVER_1_MAN,-0.3001087420835236,8
2023090700,3912,5.230009,0,0,2.4689686,0.0,53449,Kadarius Toney,WR,1,I,19,CROSS,COVER_3_ZONE,-0.657606303266556,4
2023090700,3994,1.3209866,0,1,1.9549694,0.0,55920,Rashee Rice,WR,1,I,20,CROSS,COVER_1_MAN,0.2238366884214433,17
2023090700,4041,1.4286346,0,1,0.0,0.2,46213,Justin Watson,WR,1,I,25,CORNER,COVER_2_ZONE,0.014050801292343332,12
2023091000,185,1.9376801,0,1,2.9726515,0.0,53488,Terrace Marshall Jr.,WR,1,C,11,IN,COVER_3_ZONE,0.1901018368671411,17
2023091000,661,1.7428709,0,1,2.4340305,0.0,46094,Hayden Hurst,TE,1,IN,12,IN,COVER_6_ZONE,0.17999766215218718,17
2023091000,842,1.0568817,0,1,1.723569,0.0,46094,Hayden Hurst,TE,1,I,17,IN,COVER_4_ZONE,0.25782951485201655,18
2023091000,1193,1.2371337,0,1,1.48817,0.0,46094,Hayden Hurst,TE,1,C,11,IN,COVER_3_ZONE,0.19702340191313916,17
2023091000,1599,4.2682543,0,0,3.6613345,0.0,44931,Mack Hollins,WR,1,C,11,HITCH,COVER_3_ZONE,-0.3392523380906765,7
2023091000,1697,1.1955323,0,1,0.0,0.6,53488,Terrace Marshall Jr.,WR,1,I,16,GO,COVER_4_ZONE,0.06358019888892118,14
2023091000,1720,2.0496335,0,0,0.0,0.0,55904,Jonathan Mingo,WR,1,I,11,HITCH,COVER_4_ZONE,-0.21789854696009686,10
2023091000,1743,0.5448857,1,1,0.0,1.0,55904,Jonathan Mingo,WR,1,I,16,IN,COVER_2_ZONE,0.40182908142438445,20
2023091000,2207,1.4488603,0,1,2.7751157,0.0,53433,Kyle Pitts,TE,1,I,15,CROSS,COVER_3_ZONE,0.275079669453856,18
2023091000,2389,0.94005376,1,1,2.258693,0.2,53488,Terrace Marshall Jr.,WR,1,IN,11,IN,COVER_1_MAN,0.5338157501828121,24
2023091000,3078,1.2999972,0,1,0.0,0.4,53488,Terrace Marshall Jr.,WR,1,I,44,GO,COVER_3_ZONE,0.041383581691224386,9
2023091000,3486,3.2960122,0,0,2.2985907,0.0,44931,Mack Hollins,WR,1,C,10,OUT,COVER_3_ZONE,-0.26296185198157696,9
2023091000,3533,0.79511064,1,2,0.0,1.0,53433,Kyle Pitts,TE,1,C,34,CORNER,COVER_1_MAN,0.34866148168452343,16
2023091001,893,4.524034,0,0,8.149771,0.0,55886,Zay Flowers,WR,1,C,19,GO,COVER_2_ZONE,-0.24038836000276675,9
2023091001,1042,5.9751587,0,0,1.9085586,0.0,53518,Nico Collins,WR,1,I,19,GO,COVER_4_ZONE,-0.8695154197199763,2
2023091001,1368,1.090413,0,1,1.3178694,0.0,39989,Robert Woods,WR,1,C,11,SLANT,COVER_1_MAN,0.21191622258574724,17
2023091001,1574,3.2930393,0,0,1.6022843,0.0,53518,Nico Collins,WR,1,C,13,IN,COVER_6_ZONE,-0.3289034283018105,8
2023091001,1948,1.2101676,0,1,1.4648452,0.0,55934,Tank Dell,WR,1,C,10,HITCH,COVER_1_MAN,0.20052306819918614,17
2023091001,2351,2.567978,0,0,0.18043518,0.0,55886,Zay Flowers,WR,1,C,20,OUT,COVER_3_ZONE,-0.31078470664259594,7
2023091001,2469,6.032621,0,0,0.29248,0.0,53456,Rashod Bateman,WR,1,C,14,IN,COVER_2_ZONE,-1.0362368144237222,1
2023091001,2759,0.8560379,1,1,1.666884,0.2,53518,Nico Collins,WR,1,C,15,HITCH,COVER_6_ZONE,0.4950850247993882,23
2023091001,3086,0.91049445,1,1,0.48510313,0.6,53518,Nico Collins,WR,1,C,10,SLANT,COVER_1_MAN,0.37052510964021257,19
2023091001,3216,0.95425373,1,1,1.1159693,0.2,39989,Robert Woods,WR,1,I,17,IN,COVER_3_ZONE,0.42154373584113813,21
2023091001,3257,3.8896031,0,0,3.614024,0.0,54593,Charlie Kolar,TE,1,I,12,CROSS,COVER_4_ZONE,-0.2633201661822641,9
2023091001,3879,1.2868963,0,1,1.146821,0.0,53518,Nico Collins,WR,1,I,13,OUT,COVER_3_ZONE,0.15381380142665557,16
2023091001,3902,2.4273639,0,0,0.0,0.0,53518,Nico Collins,WR,1,C,13,IN,COVER_1_MAN,-0.29815839820579326,8
2023091001,4018,0.74812967,1,1,0.8988147,0.8,41238,Odell Beckham,WR,1,C,28,GO,COVER_1_MAN,0.44457885099138206,22
2023091001,4216,2.6295433,0,0,0.0,0.0,39989,Robert Woods,WR,1,I,19,POST,COVER_1_MAN,-0.341117324566477,7
2023091001,4239,0.79931027,1,1,0.45185462,1.0,55934,Tank Dell,WR,1,C,13,HITCH,COVER_6_ZONE,0.3909705750878434,20
2023091002,599,0.8723535,1,1,2.2899232,0.4,40026,Marquise Goodwin,WR,1,I,42,POST,COVER_4_ZONE,0.5511865428179521,24
2023091002,873,6.1165743,0,0,4.2716064,0.0,42347,Amari Cooper,WR,1,C,19,CROSS,COVER_3_ZONE,-0.6736343490120464,3
2023091002,1260,0.55081296,1,1,1.2214985,1.0,40026,Marquise Goodwin,WR,1,I,44,POST,COVER_0_MAN,0.517356067282603,23
2023091002,1412,0.4904083,1,1,0.11764981,1.0,52441,Tee Higgins,WR,1,I,26,GO,COVER_1_MAN,0.4186577778339809,21
2023091002,1540,3.8701198,0,0,0.75354517,0.0,52595,Donovan Peoples-Jones,WR,1,I,19,IN,COVER_3_ZONE,-0.5326682460854096,5
2023091002,1832,4.768113,0,0,1.4336741,0.0,42347,Amari Cooper,WR,1,I,16,HITCH,COVER_2_ZONE,-0.6584466256933832,4
2023091002,1974,3.7975922,0,0,0.0,0.0,52441,Tee Higgins,WR,1,I,17,OUT,COVER_1_MAN,-0.5893034255400554,4
2023091002,2039,6.415374,0,0,3.0442953,0.0,54564,David Bell,WR,1,I,13,GO,COVER_2_ZONE,-0.8544651827428313,2
2023091002,2095,7.505683,0,0,0.27694583,0.0,42347,Amari Cooper,WR,1,C,11,OUT,COVER_3_ZONE,-1.1458445012745468,1
2023091002,2127,1.6728736,0,1,4.7147985,0.0,52595,Donovan Peoples-Jones,WR,1,C,12,OUT,COVER_6_ZONE,0.4129328691316492,21
2023091002,2211,0.8714385,1,1,0.031953305,1.0,42347,Amari Cooper,WR,1,I,13,GO,COVER_3_ZONE,0.33549842572193955,19
2023091002,2517,2.065187,0,0,0.60448647,0.0,52441,Tee Higgins,WR,1,I,14,GO,COVER_2_ZONE,-0.16340891262117188,10
2023091002,2693,4.628876,0,0,2.9760253,0.0,53463,Elijah Moore,WR,1,C,30,CORNER,COVER_1_MAN,-0.48139881425923225,3
2023091002,2942,1.0431682,0,1,0.009451807,0.4,52441,Tee Higgins,WR,1,I,28,GO,COVER_1_MAN,0.0968580891636169,15
2023091002,3253,3.460053,0,0,6.305406,0.0,53434,Ja'Marr Chase,WR,1,C,10,GO,COVER_2_ZONE,-0.014314503676049528,13
2023091002,3314,0.453544,1,1,1.4266572,0.8,52441,Tee Higgins,WR,1,I,16,GO,COVER_3_ZONE,0.5438108340996876,24
2023091002,3594,2.232576,0,0,1.3686031,0.0,53434,Ja'Marr Chase,WR,1,I,13,OUT,COVER_3_ZONE,-0.12591905087174665,11
2023091002,3812,1.1371915,0,1,0.0,0.2,53434,Ja'Marr Chase,WR,1,I,24,GO,COVER_1_MAN,0.07597640352232175,14
2023091002,4036,0.5373993,1,1,1.850439,0.8,53434,Ja'Marr Chase,WR,1,I,15,OUT,COVER_3_ZONE,0.5803386425548502,24
2023091003,81,0.8338433,1,1,3.7853413,0.2,54657,Andrew Ogletree,TE,1,I,13,OUT,COVER_4_ZONE,0.702344779496513,25
2023091003,410,1.3254433,0,1,0.29688627,0.0,46095,Calvin Ridley,WR,1,C,24,GO,COVER_3_ZONE,0.06436186065844045,13
2023091003,933,0.80231,1,2,1.9902375,0.4,46095,Calvin Ridley,WR,1,C,11,CROSS,COVER_1_MAN,0.5374166411210405,24
2023091003,1649,1.376118,0,1,3.8662987,0.0,46095,Calvin Ridley,WR,1,C,12,HITCH,COVER_3_ZONE,0.39486295608606203,20
2023091003,1706,0.98412514,1,1,0.0,1.0,44849,Zay Jones,WR,1,C,18,GO,COVER_3_ZONE,0.3084998308680632,18
2023091003,1782,1.3905748,0,1,0.0,0.4,44792,Mo Alie-Cox,TE,1,I,20,IN,COVER_3_ZONE,0.022137724118143937,12
2023091003,1805,6.8475523,0,0,4.560678,0.0,54657,Andrew Ogletree,TE,1,C,15,GO,COVER_3_ZONE,-0.736280599971964,3
2023091003,1929,2.8072948,0,0,0.6396425,0.0,44849,Zay Jones,WR,1,C,11,HITCH,COVER_3_ZONE,-0.31773017197901043,8
2023091003,2204,0.8276466,1,1,1.6752126,0.2,46095,Calvin Ridley,WR,1,I,15,HITCH,COVER_3_ZONE,0.5019138836733795,23
2023091003,2227,0.80099845,1,1,0.27184024,1.0,44849,Zay Jones,WR,1,I,15,OUT,COVER_4_ZONE,0.37340085416724345,20
2023091003,2286,1.6211727,0,1,0.58017105,0.0,52442,Michael Pittman,WR,1,C,12,POST,COVER_3_ZONE,0.02861012241092998,13
2023091003,2571,2.7323246,0,0,0.42737484,0.0,46116,Christian Kirk,WR,1,I,10,SLANT,COVER_1_MAN,-0.3220952771950112,8
2023091003,2608,0.7218024,1,1,0.121937394,1.0,44835,Evan Engram,TE,1,C,23,GO,COVER_3_ZONE,0.37589628452578333,19
2023091003,3409,1.3151834,0,1,4.055751,0.0,53556,Kylen Granson,TE,1,I,16,POST,COVER_4_ZONE,0.4259236369391213,21
2023091003,3797,1.2684621,0,2,0.6834683,0.0,46095,Calvin Ridley,WR,1,I,16,OUT,COVER_3_ZONE,0.21342995223729466,17
2023091003,3998,3.2900617,0,0,3.3346062,0.0,44792,Mo Alie-Cox,TE,1,IN,19,CORNER,COVER_2_ZONE,-0.16264496448635996,10
2023091003,4047,3.9656134,0,0,8.140085,0.0,44849,Zay Jones,WR,1,C,15,CROSS,COVER_3_ZONE,-0.12173557864491102,11
2023091003,4153,2.0424504,0,0,5.5678105,0.0,53556,Kylen Granson,TE,1,C,14,POST,COVER_4_ZONE,0.2868965666459893,18
2023091003,4363,1.2543161,0,1,0.0,0.0,54518,Alec Pierce,WR,1,I,13,OUT,COVER_3_ZONE,0.05108986984876432,14
2023091004,196,0.7452515,1,1,0.08357093,1.0,54683,Ko Kieft,TE,1,I,32,CORNER,COVER_3_ZONE,0.36724566157344957,17
2023091004,365,7.0668855,0,0,1.0328043,0.0,52430,Justin Jefferson,WR,1,C,20,GO,COVER_3_ZONE,-1.0735775361226483,1
2023091004,592,2.5328627,0,0,3.582377,0.0,54571,Cade Otton,TE,1,I,11,POST,COVER_3_ZONE,0.021933241730694886,13
2023091004,695,0.763216,1,1,1.0695884,0.6,41233,Mike Evans,WR,1,I,39,GO,COVER_2_ZONE,0.457700843572159,22
2023091004,821,6.820593,0,0,0.0,0.0,54683,Ko Kieft,TE,1,I,14,POST,COVER_3_ZONE,-1.172323050744824,0
2023091004,1190,3.5927274,0,0,0.25428593,0.0,52430,Justin Jefferson,WR,1,C,16,POST,COVER_2_ZONE,-0.521461870572047,5
2023091004,1326,2.6207047,0,0,1.6137952,0.0,55887,Jordan Addison,WR,1,C,39,GO,COVER_4_ZONE,-0.1849457450094819,6
2023091004,1540,3.8965893,0,0,1.5741432,0.0,52584,K.J. Osborn,WR,1,C,19,IN,COVER_1_MAN,-0.45983579754892895,6
2023091004,2077,1.803135,0,1,0.77899665,0.0,44896,Chris Godwin Jr.,WR,1,C,11,POST,COVER_2_ZONE,0.008956443431418321,13
2023091004,2154,1.3223106,0,1,4.5147953,0.0,55075,Deven Thompkins,WR,1,I,20,GO,COVER_3_ZONE,0.46829810292821694,23
2023091004,2177,1.9359752,0,1,0.7572153,0.0,41233,Mike Evans,WR,1,C,28,POST,COVER_2_ZONE,-0.021351821885025702,11
2023091004,2234,1.3885249,0,1,5.288323,0.0,52430,Justin Jefferson,WR,1,I,19,CORNER,COVER_2_ZONE,0.5258421496308701,23
2023091004,2312,5.595793,0,0,0.0,0.0,52430,Justin Jefferson,WR,1,C,21,POST,COVER_2_MAN,-0.9713836734611085,2
2023091004,2369,0.74846596,1,1,3.214729,0.2,52584,K.J. Osborn,WR,1,IN,11,POST,COVER_4_ZONE,0.6659299539009778,25
2023091004,3030,5.236268,0,0,4.0492344,0.0,47852,Josh Oliver,TE,1,C,12,OUT,COVER_3_ZONE,-0.507848370507821,5
2023091004,3105,3.6308813,0,0,3.9199126,0.0,55887,Jordan Addison,WR,1,C,12,OUT,COVER_4_ZONE,-0.1791014083620469,10
2023091004,3641,1.9801005,0,1,0.0020197034,0.0,52584,K.J. Osborn,WR,1,I,12,HITCH,COVER_4_ZONE,-0.10293112986397547,11
2023091004,3849,2.9124753,0,0,1.5605426,0.0,44896,Chris Godwin Jr.,WR,1,C,14,POST,COVER_3_ZONE,-0.25203238526174115,9
2023091004,4249,4.661353,0,0,0.0,0.0,44896,Chris Godwin Jr.,WR,1,C,11,OUT,COVER_3_ZONE,-0.7728346711006655,3
2023091005,301,0.4465414,1,1,0.6726795,1.0,43336,Michael Thomas,WR,1,C,25,GO,COVER_4_ZONE,0.4717236815484449,23
2023091005,383,4.0303345,0,0,3.1824183,0.0,43336,Michael Thomas,WR,1,C,11,HITCH,COVER_1_MAN,-0.33448808251238693,7
2023091005,768,6.326651,0,0,1.4491034,0.0,39973,DeAndre Hopkins,WR,1,C,11,OUT,COVER_3_ZONE,-0.9881283652512121,1
2023091005,793,1.4534097,0,1,1.6985726,0.0,55946,Tyjae Spears,RB,1,I,15,GO,COVER_4_ZONE,0.17118567270080348,17
2023091005,1016,1.4534457,0,1,0.26454568,0.0,54476,Chris Olave,WR,1,I,29,CORNER,COVER_6_ZONE,0.03407195521444216,13
2023091005,1721,0.22561215,1,1,0.90332603,1.0,39973,DeAndre Hopkins,WR,1,I,17,IN,COVER_3_ZONE,0.4937755973151344,23
2023091005,1766,0.7920824,1,2,1.2637296,0.4,39973,DeAndre Hopkins,WR,1,IN,29,CROSS,COVER_1_MAN,0.4701289976380718,23
2023091005,2283,2.4568675,0,0,0.0,0.0,52942,Juwan Johnson,TE,1,IN,19,POST,COVER_2_ZONE,-0.30442729646352795,8
2023091005,2440,0.5147838,1,1,0.0,1.0,43396,Chris Moore,WR,1,IN,46,CORNER,COVER_4_ZONE,0.40740938213843914,18
2023091005,2518,6.964687,0,0,0.0,0.0,54476,Chris Olave,WR,1,C,18,CROSS,COVER_1_MAN,-1.172323050744824,0
2023091005,2670,0.57271236,1,1,1.2050952,0.8,54483,Treylon Burks,WR,1,C,14,IN,COVER_1_MAN,0.5111345926831369,23
2023091005,2720,2.1908243,0,0,4.196167,0.0,54483,Treylon Burks,WR,1,I,12,IN,COVER_4_ZONE,0.15329322045793137,16
2023091005,3067,1.611367,0,1,0.0,0.0,39973,DeAndre Hopkins,WR,1,IN,17,GO,COVER_3_ZONE,-0.02477602308454569,12
2023091005,3208,3.6545312,0,0,0.0,0.0,55133,Rashid Shaheed,WR,1,C,19,GO,COVER_1_MAN,-0.5589059534440096,4
2023091005,3358,1.3064848,0,1,2.191001,0.0,39973,DeAndre Hopkins,WR,1,C,16,IN,COVER_2_MAN,0.24948479076651295,18
2023091005,3383,1.7201174,0,1,0.46022147,0.0,39973,DeAndre Hopkins,WR,1,C,12,OUT,COVER_1_MAN,-0.003881861919537894,13
2023091005,3413,2.640079,0,0,0.64656794,0.0,54608,Chig Okonkwo,TE,1,I,27,GO,COVER_1_MAN,-0.28153814789859744,7
2023091005,3774,3.8110623,0,0,0.5698693,0.0,54476,Chris Olave,WR,1,C,14,OUT,COVER_2_MAN,-0.537680851886512,5
2023091005,3875,0.430115,1,1,1.0991422,1.0,54476,Chris Olave,WR,1,I,52,POST,COVER_2_ZONE,0.5124974097039678,23
2023091006,431,0.68599916,1,1,0.9087144,1.0,47849,Diontae Johnson,WR,1,IN,25,CORNER,COVER_1_MAN,0.45872679804582417,22
2023091006,492,5.9325285,0,0,3.0207956,0.0,52433,Brandon Aiyuk,WR,1,C,15,POST,COVER_2_ZONE,-0.754117381007412,3
2023091006,575,0.8421998,1,1,0.40510327,0.8,52625,Jauan Jennings,WR,1,I,13,IN,COVER_6_ZONE,0.37738758454149224,20
2023091006,822,2.19784,0,0,0.17380178,0.0,47849,Diontae Johnson,WR,1,I,24,POST,COVER_3_ZONE,-0.23277230467322907,8
2023091006,1096,1.3345416,0,1,0.9454274,0.0,47819,Deebo Samuel Sr.,WR,1,C,18,IN,COVER_2_ZONE,0.1244351174456543,16
2023091006,1143,0.7066115,1,1,0.06445229,1.0,52433,Brandon Aiyuk,WR,1,C,19,GO,COVER_1_MAN,0.37362793417847734,20
2023091006,1446,3.7121444,0,0,2.090708,0.0,52433,Brandon Aiyuk,WR,1,C,16,IN,COVER_1_MAN,-0.3712567747404104,7
2023091006,1974,1.9720057,0,1,1.3878689,0.0,47819,Deebo Samuel Sr.,WR,1,C,10,HITCH,COVER_1_MAN,0.03128867675350849,13
2023091006,2188,0.7523946,1,1,0.4196927,1.0,54517,George Pickens,WR,1,I,45,POST,COVER_4_ZONE,0.3978642022327424,18
2023091006,2299,5.6513367,0,0,0.22402525,0.0,47849,Diontae Johnson,WR,1,C,12,HITCH,COVER_3_ZONE,-0.9617667385317862,1
2023091006,2657,4.826355,0,0,1.048348,0.0,47819,Deebo Samuel Sr.,WR,1,C,10,CROSS,COVER_6_ZONE,-0.70766250406765,3
2023091006,2861,1.1595231,0,1,4.4893646,0.0,52433,Brandon Aiyuk,WR,1,C,16,POST,COVER_6_ZONE,0.5004556442519834,23
2023091006,2930,3.388923,0,0,3.3295174,0.0,52433,Brandon Aiyuk,WR,1,C,14,CROSS,COVER_1_MAN,-0.1841374543931973,10
2023091006,3596,3.6837072,0,0,0.0,0.0,52433,Brandon Aiyuk,WR,1,C,13,OUT,COVER_1_MAN,-0.5651052462470171,4
2023091006,3779,4.385519,0,0,2.9370058,0.0,54603,Calvin Austin III,WR,1,C,13,HITCH,COVER_3_ZONE,-0.4334211006022445,6
2023091006,3829,3.3180268,0,0,0.2981007,0.0,54673,Connor Heyward,TE,1,C,11,CROSS,COVER_3_ZONE,-0.45890460193885085,6
2023091006,3881,0.75663733,1,1,1.7626069,0.4,54673,Connor Heyward,TE,1,IN,22,POST,COVER_6_ZONE,0.5253575660757714,24
2023091006,4340,3.618631,0,0,0.39154172,0.0,41290,Allen Robinson,WR,1,C,18,HITCH,COVER_3_ZONE,-0.5138429117559324,5
2023091007,124,3.1986246,0,0,2.2705019,0.0,41349,Logan Thomas,TE,1,I,10,IN,COVER_4_ZONE,-0.244954568093188,9
2023091007,147,1.6502416,0,1,1.5894008,0.0,54481,Jahan Dotson,WR,1,C,12,HITCH,COVER_4_ZONE,0.11892514973937032,16
2023091007,842,6.4119935,0,0,0.0,0.0,53478,Rondale Moore,WR,1,C,14,WHEEL,COVER_6_ZONE,-1.1448093620203412,1
2023091007,1214,1.5641602,0,1,0.0,0.4,47808,Marquise Brown,WR,1,I,10,SLANT,COVER_3_ZONE,-0.014745568038505463,13
2023091007,1371,7.00681,0,0,2.149297,0.0,47859,Terry McLaurin,WR,1,C,15,CROSS,COVER_1_MAN,-0.9668306371605698,1
2023091007,1424,0.74330235,1,1,1.1853689,0.8,54614,Cole Turner,TE,1,C,16,CROSS,COVER_4_ZONE,0.47300175533399497,22
2023091007,1679,1.3986434,0,1,1.4055616,0.0,47859,Terry McLaurin,WR,1,I,17,CROSS,COVER_1_MAN,0.15480783933817832,16
2023091007,1794,3.5640557,0,0,5.9296126,0.0,54520,Trey McBride,TE,1,C,13,CROSS,COVER_4_ZONE,-0.036412918418150475,12
2023091007,1988,2.9378893,0,0,0.89580476,0.0,54481,Jahan Dotson,WR,1,C,12,IN,COVER_1_MAN,-0.32098733373727517,8
2023091007,2135,7.487091,0,0,0.0,0.0,44852,Curtis Samuel,WR,1,C,14,OUT,COVER_6_ZONE,-1.172323050744824,0
2023091007,2160,1.681219,0,1,6.4854946,0.0,54481,Jahan Dotson,WR,1,I,18,OUT,COVER_6_ZONE,0.4636507396709399,22
2023091007,2183,4.931987,0,0,0.0,0.0,41349,Logan Thomas,TE,1,C,14,OUT,COVER_6_ZONE,-0.830338705867729,2
2023091007,2208,2.4239237,0,0,1.5505941,0.0,54614,Cole Turner,TE,1,I,11,IN,COVER_1_MAN,-0.14917648942527625,11
2023091007,2238,1.8917209,0,1,0.6880164,0.0,44852,Curtis Samuel,WR,1,C,20,CORNER,COVER_1_MAN,-0.018564749620115967,11
2023091007,2359,1.4840494,0,1,0.478338,0.0,47808,Marquise Brown,WR,1,C,11,HITCH,COVER_4_ZONE,0.048009788885124915,14
2023091007,2421,1.1449023,0,1,2.6805904,0.0,55959,Michael Wilson,WR,1,C,16,HITCH,COVER_4_ZONE,0.3306269276820212,19
2023091007,2472,0.984887,1,1,0.084632784,1.0,39983,Zach Ertz,TE,1,I,14,GO,COVER_1_MAN,0.31642961681738946,19
2023091007,4271,0.4220191,1,1,1.388443,1.0,55959,Michael Wilson,WR,1,I,15,IN,COVER_2_MAN,0.540157207090106,24
2023091008,396,0.3492838,1,1,1.1043228,1.0,56024,Dontayvion Wicks,WR,1,I,11,CROSS,COVER_1_MAN,0.5129927220989416,23
2023091008,572,2.693175,0,0,6.052627,0.0,52581,Darnell Mooney,WR,1,C,23,CORNER,COVER_3_ZONE,0.14863110595546086,16
2023091008,840,0.50606203,1,1,2.4639544,0.6,56220,Malik Heath,WR,1,I,11,IN,COVER_2_ZONE,0.6429859203580768,25
2023091008,1200,0.8500573,1,1,0.0,1.0,52451,Cole Kmet,TE,1,I,11,HITCH,COVER_4_ZONE,0.33698645845832553,19
2023091008,1601,5.5139985,0,0,4.5004168,0.0,54723,Samori Toure,WR,1,C,13,IN,COVER_6_ZONE,-0.5237231679414786,5
2023091008,1626,0.94762874,1,1,0.045986027,1.0,54723,Samori Toure,WR,1,I,49,POST,COVER_6_ZONE,0.3206512412878028,13
2023091008,1952,4.0841765,0,0,0.0,0.0,55907,Luke Musgrave,TE,1,I,31,CORNER,COVER_3_ZONE,-0.6501966481762306,1
2023091008,1981,6.4444456,0,0,0.0,0.0,55915,Jayden Reed,WR,1,C,15,CROSS,COVER_3_ZONE,-1.1517047600296126,1
2023091008,2749,1.1886944,0,1,2.0138745,0.0,55915,Jayden Reed,WR,1,I,13,HITCH,COVER_3_ZONE,0.25757791348550474,18
2023091008,3010,2.5757713,0,0,1.6877592,0.0,52581,Darnell Mooney,WR,1,C,20,GO,COVER_3_ZONE,-0.16832671520192122,9
2023091008,3178,5.1551313,0,0,0.022830963,0.0,55915,Jayden Reed,WR,1,C,15,OUT,COVER_3_ZONE,-0.8755694315182077,2
2023091008,3208,14.829771,0,0,5.0845623,0.0,55907,Luke Musgrave,TE,1,C,31,CROSS,COVER_1_MAN,-0.6861924788044969,1
2023091008,3377,3.481262,0,0,0.0,0.0,52581,Darnell Mooney,WR,1,IN,13,IN,COVER_6_ZONE,-0.5220898351104811,5
2023091008,3745,0.4527685,2,2,1.2946229,1.0,55915,Jayden Reed,WR,1,I,42,CROSS,COVER_6_ZONE,0.5311871495381634,24
2023091009,442,1.8278425,0,1,4.0729084,0.0,54967,Brandon Johnson,WR,1,C,21,CORNER,COVER_3_ZONE,0.3186346599985479,18
2023091009,570,2.4367976,0,0,4.8016095,0.0,54967,Brandon Johnson,WR,1,C,10,OUT,COVER_4_ZONE,0.158914829437439,16
2023091009,681,5.098327,0,0,2.4196887,0.0,54545,Greg Dulcich,TE,1,C,13,OUT,COVER_4_ZONE,-0.6343382438747074,4
2023091009,750,6.4172254,0,0,0.0,0.0,52513,Adam Trautman,TE,1,C,10,IN,COVER_1_MAN,-1.1459210229363048,1
2023091009,953,2.5355296,0,0,4.462242,0.0,48097,Jakobi Meyers,WR,1,C,19,CORNER,COVER_3_ZONE,0.10548971255985895,15
2023091009,987,1.1276975,0,1,1.866971,0.0,48097,Jakobi Meyers,WR,1,C,11,GO,COVER_1_MAN,0.2564931675447832,18
2023091009,1886,4.224039,0,0,1.1261415,0.0,46109,Courtland Sutton,WR,1,C,11,POST,COVER_4_ZONE,-0.5722451175833062,4
2023091009,2102,9.61768,0,0,0.0,0.0,42372,Phillip Dorsett,WR,1,I,21,GO,COVER_3_ZONE,-1.172323050744824,0
2023091009,2430,1.3861104,0,1,0.0,0.2,41282,Davante Adams,WR,1,I,24,HITCH,COVER_1_MAN,0.023086313739517236,12
2023091009,2499,0.6441267,1,1,4.082488,0.4,41282,Davante Adams,WR,1,C,12,IN,COVER_6_ZONE,0.7710655547803423,25
