game_id,play_id,week,pass_result,pass_length,route_of_targeted_receiver,team_coverage_type,def_nfl_id,def_name,def_pos,closing_eff_25,closing_eff_raw,closed_fraction,avg_closing_rate,peak_closing_rate,pct_time_closing,angle_efficiency_mean,path_efficiency,overlap_frames
2023090700,1711,1,C,23,CORNER,COVER_2_ZONE,47888,C.J. Gardner-Johnson,SS,18,0.5041837117004173,0.3790587,2.2571378,4.005389,0.9473684210526315,0.89303327,0.3359919,19
2023090700,1940,1,I,18,OUT,COVER_2_ZONE,54600,Joshua Williams,CB,21,0.7838206158169896,0.5694903,3.7205749,5.3949904,0.9285714285714286,0.15958995,0.76219016,14
2023090700,2306,1,I,16,CROSS,COVER_2_ZONE,55882,Jack Campbell,MLB,21,0.8373039220183692,0.687144,4.2891345,5.1730466,0.9,-0.7843735,0.880126,10
2023090700,2487,1,I,36,POST,COVER_4_ZONE,47888,C.J. Gardner-Johnson,SS,16,0.3050264144710102,0.3316047,1.7805778,3.656664,0.95,-0.2009406,0.24174944,20
2023090700,2613,1,C,18,IN,COVER_1_MAN,53487,Nick Bolton,MLB,22,0.9663458956488431,0.5035065,5.582926,8.00447,0.9166666666666666,-0.37739494,0.85784435,12
2023090700,3089,1,C,17,POST,COVER_3_ZONE,53487,Nick Bolton,MLB,22,0.9575557646776203,0.43701565,5.506249,6.0652065,0.9090909090909091,0.9134423,1.0,11
2023090700,3461,1,C,18,IN,COVER_2_ZONE,54495,George Karlaftis,DE,21,0.8168313017952908,0.52251214,4.8137374,6.8938875,0.9230769230769231,-0.88360924,1.0,13
2023090700,3566,1,C,15,HITCH,COVER_1_MAN,54568,Leo Chenal,OLB,18,0.4792380730810553,0.20197955,2.987352,5.519209,0.8,0.9202423,1.0,10
2023090700,3912,1,I,19,CROSS,COVER_3_ZONE,44888,Alex Anzalone,OLB,20,0.6733390695041346,0.34431943,4.0054994,4.432354,0.9230769230769231,0.907428,0.9706841,13
2023090700,3994,1,I,20,CROSS,COVER_1_MAN,47888,C.J. Gardner-Johnson,SS,23,1.1445269068349788,0.8002705,5.2831364,6.4164257,0.9444444444444444,0.16388465,0.9085496,18
2023090700,4041,1,I,25,CORNER,COVER_2_ZONE,54653,Malcolm Rodriguez,ILB,24,1.2188612740831763,0.5867502,6.8504543,8.490934,0.9473684210526315,-0.0015053087,1.0,19
2023091000,185,1,C,11,IN,COVER_3_ZONE,46123,Jessie Bates,SS,23,1.0335421782289607,0.5360705,5.3926477,7.359228,0.8888888888888888,0.5744682,1.0,9
2023091000,661,1,IN,12,IN,COVER_6_ZONE,46123,Jessie Bates,SS,25,1.471248115337453,0.8344598,9.761684,11.361748,0.9,0.9519472,1.0,10
2023091000,842,1,I,17,IN,COVER_4_ZONE,53469,Richie Grant,SS,18,0.5295701075113178,0.5877401,1.6741644,1.9627714,0.9,0.8913145,0.19262356,10
2023091000,1193,1,C,11,IN,COVER_3_ZONE,46123,Jessie Bates,SS,25,1.3489575641442175,0.6197853,8.500278,9.121208,0.8888888888888888,0.9469919,1.0,9
2023091000,1599,1,C,11,HITCH,COVER_3_ZONE,42368,Shaq Thompson,MLB,20,0.6684749333499465,0.4580055,4.508542,5.0387287,0.8888888888888888,-0.8662492,0.87143385,9
2023091000,1697,1,I,16,GO,COVER_4_ZONE,53469,Richie Grant,SS,21,0.7810380441942671,0.4651938,3.9157228,5.3121376,0.9375,0.81048673,0.7333865,16
2023091000,1720,1,I,11,HITCH,COVER_4_ZONE,52424,A.J. Terrell,CB,13,0.06056348220670303,0.38570535,0.13214007,0.6039399,0.3333333333333333,0.51693815,0.0,18
2023091000,1743,1,I,16,IN,COVER_2_ZONE,54523,Troy Andersen,ILB,25,1.366987432016141,0.6366873,7.335298,8.734179,0.9166666666666666,0.9699635,1.0,12
2023091000,2207,1,I,15,CROSS,COVER_3_ZONE,46527,Frankie Luvu,OLB,19,0.5893852654802768,0.59580106,2.6695774,3.6922336,0.8888888888888888,-0.29371405,0.8510653,9
2023091000,2389,1,IN,11,IN,COVER_1_MAN,46123,Jessie Bates,SS,25,1.3466562574077476,0.8956179,8.065839,8.915772,0.9090909090909091,-0.41866994,1.0,11
2023091000,3078,1,I,44,GO,COVER_3_ZONE,46123,Jessie Bates,SS,20,0.7177908796277884,0.41846418,3.379995,6.75251,0.7777777777777778,0.80417496,0.42041957,27
2023091000,3486,1,C,10,OUT,COVER_3_ZONE,52417,C.J. Henderson,CB,17,0.37790573714737663,0.38846102,2.0936887,2.5487614,0.9090909090909091,0.21843962,0.40527403,11
2023091000,3533,1,C,34,CORNER,COVER_1_MAN,43350,Vonn Bell,SS,21,0.7864585768471092,0.7858057,3.0350268,3.5884,0.9565217391304348,-0.11879017,0.39899743,23
2023091001,893,1,C,19,GO,COVER_2_ZONE,54502,Jalen Pitre,FS,24,1.2613763501435427,0.6751612,5.876862,8.36308,0.9411764705882353,0.88017744,0.8560926,17
2023091001,1042,1,I,19,GO,COVER_4_ZONE,52627,Geno Stone,FS,19,0.6332820863220174,0.3838925,3.6668832,5.1018524,0.9166666666666666,0.2800701,0.7502433,12
2023091001,1368,1,C,11,SLANT,COVER_1_MAN,44854,Marcus Williams,FS,23,1.1798527661532137,0.5786912,8.671404,9.065361,0.8888888888888888,-0.5481026,1.0,9
2023091001,1574,1,C,13,IN,COVER_6_ZONE,46077,Roquan Smith,MLB,21,0.8523854844052374,0.31419027,5.1680746,7.079067,0.875,0.8620653,1.0,8
2023091001,1948,1,C,10,HITCH,COVER_1_MAN,42393,Ronald Darby,CB,9,-0.19397290469898906,0.0,0.5404959,2.218238,0.4166666666666667,-0.16588755,0.0,12
2023091001,2351,1,C,20,OUT,COVER_3_ZONE,54540,Christian Harris,OLB,12,0.03480794434053254,0.08974855,1.1153582,2.4598217,0.6666666666666666,0.48669502,0.15909217,15
2023091001,2469,1,C,14,IN,COVER_2_ZONE,54540,Christian Harris,OLB,12,0.002857463795101947,0.08614598,0.8514298,1.009016,0.9,0.70164776,1.0,10
2023091001,2759,1,C,15,HITCH,COVER_6_ZONE,46077,Roquan Smith,MLB,22,0.9909035528830125,0.44442296,5.8122587,7.360544,0.9090909090909091,0.38049468,1.0,11
2023091001,3086,1,C,10,SLANT,COVER_1_MAN,52627,Geno Stone,FS,20,0.7179474931726939,0.31591037,5.191933,5.584011,0.875,-0.086970575,1.0,8
2023091001,3216,1,I,17,IN,COVER_3_ZONE,42393,Ronald Darby,CB,23,1.07892044060442,0.47877705,9.506047,10.128975,0.9230769230769231,-0.8462353,1.0,13
2023091001,3257,1,I,12,CROSS,COVER_4_ZONE,42391,Denzel Perryman,ILB,17,0.41332839865886795,0.36938894,2.8479843,4.366894,0.8888888888888888,-0.7478034,0.7302073,9
2023091001,3879,1,I,13,OUT,COVER_3_ZONE,53533,Brandon Stephens,CB,20,0.7174664136546122,0.749082,2.2599158,2.9424238,0.9444444444444444,0.4761937,0.36948147,18
2023091001,3902,1,C,13,IN,COVER_1_MAN,42393,Ronald Darby,CB,6,-0.29134408574925863,0.0,0.0,0.0,0.0,0.7741829,0.0,10
2023091001,4018,1,C,28,GO,COVER_1_MAN,52897,Grayland Arnold,FS,23,1.1032056830384567,0.6837589,5.199182,7.0282745,0.95,0.34743488,0.6270935,20
2023091001,4216,1,I,19,POST,COVER_1_MAN,52627,Geno Stone,FS,23,1.098052617827699,0.6029368,6.689505,7.58924,0.9230769230769231,-0.929846,1.0,13
2023091001,4239,1,C,13,HITCH,COVER_6_ZONE,52627,Geno Stone,FS,21,0.7532470905599077,0.43817702,4.283131,5.0498867,0.9333333333333333,0.42050812,0.81981295,15
2023091002,599,1,I,42,POST,COVER_4_ZONE,54496,Daxton Hill,CB,23,1.0700615594142353,0.7977005,3.8969429,7.6259136,0.8,0.6763181,0.44889292,25
2023091002,873,1,C,19,CROSS,COVER_3_ZONE,52473,Logan Wilson,MLB,18,0.45757766204384176,0.31464598,2.8081188,4.9490976,0.9090909090909091,0.00033408107,0.39770624,11
2023091002,1260,1,I,44,POST,COVER_0_MAN,43641,Mike Hilton,CB,19,0.6119448730956072,0.45352426,2.148838,6.777954,0.6176470588235294,0.99655867,0.25390312,34
2023091002,1412,1,I,26,GO,COVER_1_MAN,38843,Rodney McLeod,FS,23,1.1058334524385762,0.52886593,6.231031,7.5012016,0.9523809523809523,0.3349343,0.90362144,21
2023091002,1540,1,I,19,IN,COVER_3_ZONE,47855,Germaine Pratt,OLB,22,0.9841357988794454,0.4173459,6.6608067,8.403673,0.9166666666666666,-0.8329409,1.0,12
2023091002,1832,1,I,16,HITCH,COVER_2_ZONE,54525,Cam Taylor-Britt,CB,20,0.6538820849532202,0.40611422,3.8997543,5.2285576,0.9090909090909091,0.012764263,1.0,11
2023091002,1974,1,I,17,OUT,COVER_1_MAN,52452,Grant Delpit,SS,5,-0.304556756719989,0.0,0.0,0.0,0.0,0.630117,0.0,22
2023091002,2039,1,I,13,GO,COVER_2_ZONE,54496,Daxton Hill,CB,24,1.205679754320746,0.48459888,7.3637877,8.212318,0.9090909090909091,0.6580332,1.0,11
2023091002,2095,1,C,11,OUT,COVER_3_ZONE,54525,Cam Taylor-Britt,CB,6,-0.2821629378245165,0.0,0.0,0.0,0.0,0.87429065,0.0,12
2023091002,2127,1,C,12,OUT,COVER_6_ZONE,44872,Chidobe Awuzie,CB,22,0.9719995530753597,0.7633077,3.8534567,4.925761,0.9333333333333333,0.5836922,0.6521687,15
2023091002,2211,1,I,13,GO,COVER_3_ZONE,47855,Germaine Pratt,OLB,18,0.4614615955496646,0.354893,2.3045185,3.0262947,0.9545454545454546,0.9440366,0.36243168,22
2023091002,2517,1,I,14,GO,COVER_2_ZONE,46073,Denzel Ward,CB,19,0.5990165714024459,0.6920373,2.6401346,3.7802982,0.8125,-0.92460054,0.5257033,16
2023091002,2693,1,C,30,CORNER,COVER_1_MAN,55925,DJ Turner II,CB,18,0.5016592837410465,0.34594488,3.2741237,6.617012,0.6470588235294118,-0.5911752,0.47323844,17
2023091002,2942,1,I,28,GO,COVER_1_MAN,56405,Ronnie Hickman Jr.,FS,19,0.6150212314914655,0.40625054,3.1867585,5.3236485,0.9047619047619048,0.3727794,0.45828694,21
2023091002,3253,1,C,10,GO,COVER_2_ZONE,52452,Grant Delpit,SS,25,1.3520021722533013,0.7131347,6.6165724,8.082337,0.9285714285714286,0.8225747,0.94441116,14
2023091002,3314,1,I,16,GO,COVER_3_ZONE,54533,Martin Emerson,CB,17,0.407313457059379,0.7294046,0.8497857,2.0073862,0.7647058823529411,-0.5384547,0.123625256,17
2023091002,3594,1,I,13,OUT,COVER_3_ZONE,46073,Denzel Ward,CB,16,0.37094078156057847,0.46125472,1.2743019,1.5392733,0.9375,0.80030274,0.24959736,16
2023091002,3812,1,I,24,GO,COVER_1_MAN,38843,Rodney McLeod,FS,22,0.9963805825698601,0.49317428,5.273009,6.6304207,0.9523809523809523,0.86443675,0.73512214,21
2023091002,4036,1,I,15,OUT,COVER_3_ZONE,46073,Denzel Ward,CB,21,0.7863551689351178,0.8827929,2.380965,3.5760307,0.9444444444444444,0.63592494,0.57141626,18
2023091003,81,1,I,13,OUT,COVER_4_ZONE,44926,Rayshawn Jenkins,SS,22,0.956195640812596,0.84428525,4.110088,4.4827485,0.9166666666666666,0.21031356,0.68279505,12
2023091003,410,1,C,24,GO,COVER_3_ZONE,54704,Rodney Thomas,FS,20,0.662793211992316,0.33266377,4.3665705,5.6421185,0.9411764705882353,0.0026098515,0.6535998,17
2023091003,933,1,C,11,CROSS,COVER_1_MAN,45287,Kenny Moore II,CB,24,1.2292912550033717,0.8115523,6.004788,7.157066,0.9166666666666666,0.023822367,0.93449694,12
2023091003,1649,1,C,12,HITCH,COVER_3_ZONE,52493,Julian Blackmon,FS,20,0.6469420111997021,0.58714586,2.2934592,4.2828298,0.7,0.8680937,0.48502356,10
2023091003,1706,1,C,18,GO,COVER_3_ZONE,55137,Darrell Baker Jr.,CB,17,0.4541801979436262,0.7278335,0.7641676,1.6125739,0.5454545454545454,0.5234472,0.085269526,22
2023091003,1782,1,I,20,IN,COVER_3_ZONE,46269,Foye Oluokun,OLB,22,0.8921555564048673,0.73560417,4.1601,4.988804,0.9375,-0.43125883,0.5817588,16
2023091003,1805,1,C,15,GO,COVER_3_ZONE,53494,Andre Cisco,FS,24,1.231983731514292,0.59361213,9.092949,12.04093,0.9166666666666666,-0.14333677,1.0,12
2023091003,1929,1,C,11,HITCH,COVER_3_ZONE,46304,Zaire Franklin,MLB,17,0.4290509345671481,0.28332627,3.2788723,5.9428787,0.8,-0.8087642,1.0,10
2023091003,2204,1,I,15,HITCH,COVER_3_ZONE,55137,Darrell Baker Jr.,CB,16,0.3499545372096162,0.5281903,0.6949801,2.0550406,0.6666666666666666,0.8335255,0.16868687,15
2023091003,2227,1,I,15,OUT,COVER_4_ZONE,54980,Dallis Flowers,CB,18,0.49787010534383414,0.6491522,1.1522835,1.9290471,0.75,0.833272,0.28045356,12
2023091003,2286,1,C,12,POST,COVER_3_ZONE,54492,Devin Lloyd,MLB,19,0.5899455912235579,0.35541615,4.1880546,4.5790863,0.8571428571428571,-0.2715883,1.0,7
2023091003,2571,1,I,10,SLANT,COVER_1_MAN,46105,Shaquille Leonard,MLB,20,0.7205281565300213,0.49887896,4.688623,5.2262926,0.875,-0.9609331,1.0,8
2023091003,2608,1,C,23,GO,COVER_3_ZONE,55137,Darrell Baker Jr.,CB,15,0.22320951762812186,0.43926567,0.38147634,0.8784437,0.8125,0.80977434,0.049395386,16
2023091003,3409,1,I,16,POST,COVER_4_ZONE,44926,Rayshawn Jenkins,SS,22,0.9693460778863168,0.75005716,3.9467533,4.2700624,0.9090909090909091,0.8379486,1.0,11
2023091003,3797,1,I,16,OUT,COVER_3_ZONE,45287,Kenny Moore II,CB,16,0.2897457799730987,0.51509887,1.3868927,2.1968365,0.875,-0.8330601,0.24003474,16
2023091003,3998,1,IN,19,CORNER,COVER_2_ZONE,44926,Rayshawn Jenkins,SS,20,0.728814330665625,0.51427984,3.4835124,3.7945986,0.9090909090909091,0.9232572,0.53386444,11
2023091003,4047,1,C,15,CROSS,COVER_3_ZONE,54704,Rodney Thomas,FS,23,1.1449163356088168,0.64242053,5.4804206,8.436494,0.9285714285714286,0.33054096,0.6318611,14
2023091003,4153,1,C,14,POST,COVER_4_ZONE,44926,Rayshawn Jenkins,SS,23,1.036406673710283,0.6775474,5.3645754,5.8659744,0.8888888888888888,-0.0049061254,1.0,9
2023091003,4363,1,I,13,OUT,COVER_3_ZONE,46456,Darious Williams,CB,16,0.3069177204930972,0.5004411,0.8181084,3.5135937,0.38461538461538464,0.28992411,0.09140194,13
2023091004,196,1,I,32,CORNER,COVER_3_ZONE,54583,Akayleb Evans,CB,20,0.7494640965381565,0.87885743,2.0212502,3.1459808,0.8260869565217391,0.99341416,0.22196753,23
2023091004,365,1,C,20,GO,COVER_3_ZONE,52453,Antoine Winfield Jr.,FS,24,1.2138872194597992,0.5646492,7.0505667,8.996696,0.9285714285714286,-0.11071547,1.0,14
2023091004,592,1,I,11,POST,COVER_3_ZONE,54583,Akayleb Evans,CB,22,0.8868418319764828,0.5763027,4.306422,5.1609445,0.8888888888888888,0.69603896,0.8370864,9
2023091004,695,1,I,39,GO,COVER_2_ZONE,55967,Mekhi Blackmon,CB,19,0.5863381907950656,0.85758716,1.7022085,2.9294634,0.9642857142857143,-0.5317269,0.20096695,28
2023091004,821,1,I,14,POST,COVER_3_ZONE,38559,Harrison Smith,FS,13,0.12986828577338022,0.12458871,1.2719214,1.8961382,0.8888888888888888,0.965367,0.30187833,9
2023091004,1190,1,C,16,POST,COVER_2_ZONE,47788,Devin White,OLB,22,0.944743032071605,0.3884607,5.7233143,6.1976624,0.9090909090909091,0.8883022,1.0,11
2023091004,1326,1,C,39,GO,COVER_4_ZONE,46711,Ryan Neal,SS,20,0.7445347549898229,0.6901478,2.6532788,3.8480282,0.9565217391304348,0.4797406,0.33893093,23
2023091004,1540,1,C,19,IN,COVER_1_MAN,46132,Carlton Davis III,CB,22,0.9366623696239519,0.506111,5.439838,6.591997,0.9285714285714286,-0.04770861,0.9094024,14
2023091004,2077,1,C,11,POST,COVER_2_ZONE,47816,Byron Murphy,CB,23,1.0859892740230592,0.6744587,5.5477114,7.119653,0.8888888888888888,-0.11579583,1.0,9
2023091004,2154,1,I,20,GO,COVER_3_ZONE,47816,Byron Murphy,CB,21,0.8355417710550087,0.7395457,3.1288564,5.0648665,0.9230769230769231,0.0870798,0.42156425,13
2023091004,2177,1,C,28,POST,COVER_2_ZONE,53554,Camryn Bynum,FS,23,1.129787749519859,0.49411914,6.7628255,8.808689,0.95,-0.13524784,1.0,20
2023091004,2234,1,I,19,CORNER,COVER_2_ZONE,46132,Carlton Davis III,CB,22,1.0151045159815923,0.78665626,3.9582262,5.9625793,0.8571428571428571,0.55248034,0.5885174,14
2023091004,2312,1,C,21,POST,COVER_2_MAN,46711,Ryan Neal,SS,23,1.0827769588647813,0.4367621,7.6324534,10.171614,0.9230769230769231,-0.44761074,1.0,13
2023091004,2369,1,IN,11,POST,COVER_4_ZONE,46711,Ryan Neal,SS,22,0.9926452349519583,0.5775866,5.884872,6.6164446,0.8888888888888888,-0.5086382,1.0,9
2023091004,3030,1,C,12,OUT,COVER_3_ZONE,47890,Anthony Nelson,OLB,18,0.5370028414725272,0.39235035,3.7566452,4.1973495,0.9,-0.5838512,0.6070816,10
2023091004,3105,1,C,12,OUT,COVER_4_ZONE,46132,Carlton Davis III,CB,19,0.5813918785938713,0.49129763,2.504753,4.660449,0.9333333333333333,0.27332085,0.48510236,15
2023091004,3641,1,I,12,HITCH,COVER_4_ZONE,38588,Lavonte David,ILB,23,1.0984857438678326,0.49290562,7.2603254,7.642894,0.8888888888888888,-0.3415582,1.0,9
2023091004,3849,1,C,14,POST,COVER_3_ZONE,53554,Camryn Bynum,FS,24,1.2464122699101086,0.510613,8.346081,9.736261,0.9,0.7405984,1.0,10
2023091004,4249,1,C,11,OUT,COVER_3_ZONE,38559,Harrison Smith,FS,11,-0.030405134610446277,0.099309884,0.46875954,2.30124,0.36363636363636365,0.8963851,0.009337529,11
2023091005,301,1,C,25,GO,COVER_4_ZONE,52469,Kristian Fulton,CB,18,0.4756198513840337,0.7390074,0.60209227,1.1591554,0.9545454545454546,0.48139164,0.07329488,22
2023091005,383,1,C,11,HITCH,COVER_1_MAN,48268,Azeez Al-Shaair,MLB,18,0.5397978869484299,0.35563552,3.9032984,4.454341,0.9,-0.5053807,1.0,10
2023091005,768,1,C,11,OUT,COVER_3_ZONE,53489,Pete Werner,ILB,15,0.2321286988607737,0.16706318,2.0092392,4.578762,0.6666666666666666,0.16888829,0.43893337,12
2023091005,793,1,I,15,GO,COVER_4_ZONE,44823,Marshon Lattimore,CB,22,0.8884761885850964,0.6646233,3.3743033,5.3333807,0.9285714285714286,0.91200376,0.67313474,14
2023091005,1016,1,I,29,CORNER,COVER_6_ZONE,52469,Kristian Fulton,CB,14,0.15329698037087194,0.3506353,0.43216237,0.9053564,0.782608695652174,0.7715321,0.038682867,23
2023091005,1721,1,I,17,IN,COVER_3_ZONE,38607,Demario Davis,MLB,23,1.0481588093121905,0.38094583,6.17256,7.7621365,0.9230769230769231,0.9797489,1.0,13
2023091005,1766,1,IN,29,CROSS,COVER_1_MAN,44823,Marshon Lattimore,CB,19,0.5876039842079525,0.7593688,1.3886691,1.8043113,0.9473684210526315,0.38979954,0.15556087,19
2023091005,2283,1,IN,19,POST,COVER_2_ZONE,43353,Kevin Byard,FS,21,0.8378114921805888,0.48733497,5.0474377,5.964246,0.9,-0.2451803,1.0,10
2023091005,2440,1,IN,46,CORNER,COVER_4_ZONE,46168,Isaac Yiadom,CB,17,0.38408188219515876,0.6537506,0.35938522,0.77868223,0.7307692307692307,0.91500455,0.04153042,26
2023091005,2518,1,C,18,CROSS,COVER_1_MAN,48268,Azeez Al-Shaair,MLB,20,0.7082949287386129,0.3864713,3.992954,4.657192,0.9333333333333333,0.8474835,0.9468105,15
2023091005,2670,1,C,14,IN,COVER_1_MAN,38607,Demario Davis,MLB,24,1.3310700053549467,0.59173137,8.301372,9.243522,0.9090909090909091,0.98260057,1.0,11
2023091005,2720,1,I,12,IN,COVER_4_ZONE,44851,Marcus Maye,FS,23,1.055799246388368,0.47423804,7.1706357,7.6684,0.9,-0.6729052,1.0,10
2023091005,3067,1,IN,17,GO,COVER_3_ZONE,53505,Paulson Adebo,CB,10,-0.13425302972049716,0.1296763,0.09192862,0.4467237,0.26666666666666666,0.75915205,0.0,15
2023091005,3208,1,C,19,GO,COVER_1_MAN,43353,Kevin Byard,FS,23,1.0511540352496485,0.66902846,4.6858773,5.881095,0.9523809523809523,0.9200813,0.6784246,21
2023091005,3358,1,C,16,IN,COVER_2_MAN,44851,Marcus Maye,FS,19,0.5715450584969913,0.2512872,4.5437794,5.4950714,0.9166666666666666,-0.41655847,0.7805486,12
2023091005,3383,1,C,12,OUT,COVER_1_MAN,38607,Demario Davis,MLB,15,0.21717471498393592,0.17192805,1.5934801,2.5034285,0.9090909090909091,0.8920455,0.21843919,11
2023091005,3413,1,I,27,GO,COVER_1_MAN,38607,Demario Davis,MLB,17,0.4471928904130124,0.56841004,1.6557243,2.2955275,0.9545454545454546,-0.009247114,0.2087816,22
2023091005,3774,1,C,14,OUT,COVER_2_MAN,47822,Sean Murphy-Bunting,CB,23,1.1365606884745767,0.55859137,8.688386,9.324179,0.9166666666666666,-0.88657725,1.0,12
2023091005,3875,1,I,52,POST,COVER_2_ZONE,53529,Elijah Molden,FS,22,0.9073059932307092,0.95380586,2.702185,6.105833,0.8823529411764706,0.7250966,0.32149056,34
2023091006,431,1,IN,25,CORNER,COVER_1_MAN,46757,Charvarius Ward,CB,16,0.369136651998571,0.62178177,0.50667727,1.797055,0.5555555555555556,0.708016,0.048575785,18
2023091006,492,1,C,15,POST,COVER_2_ZONE,43306,Keanu Neal,FS,21,0.8440705856182971,0.4455145,5.2962556,5.7442093,0.9,-0.02408137,1.0,10
2023091006,575,1,I,13,IN,COVER_6_ZONE,47956,Cole Holcomb,ILB,22,0.9602635419028153,0.44400844,5.658746,6.1937523,0.9,0.6734582,0.9043081,10
2023091006,822,1,I,24,POST,COVER_3_ZONE,38868,Tashaun Gipson,FS,23,1.1005719783897199,0.5116613,7.6614947,9.689512,0.9333333333333333,-0.9801828,1.0,15
2023091006,1096,1,C,18,IN,COVER_2_ZONE,44962,Damontae Kazee,FS,20,0.7435690703345911,0.410913,4.360416,5.0938797,0.9285714285714286,0.44796997,1.0,14
2023091006,1143,1,C,19,GO,COVER_1_MAN,37078,Patrick Peterson,CB,15,0.2225200965568143,0.4414455,0.3246979,1.131649,0.7368421052631579,0.85483867,0.043640357,19
2023091006,1446,1,C,16,IN,COVER_1_MAN,46080,Minkah Fitzpatrick,FS,17,0.4210929012443026,0.23338889,3.4202049,3.6264515,0.9090909090909091,0.08702793,1.0,11
2023091006,1974,1,C,10,HITCH,COVER_1_MAN,46698,Levi Wallace,CB,14,0.1508410108190713,0.2923696,1.0184599,1.8595922,0.8888888888888888,0.071126565,0.42835215,9
2023091006,2188,1,I,45,POST,COVER_4_ZONE,38868,Tashaun Gipson,FS,22,0.9462556221793977,0.608979,4.4319844,6.0193253,0.9666666666666667,0.52438015,0.620578,30
2023091006,2299,1,C,12,HITCH,COVER_3_ZONE,53531,Ambry Thomas,CB,4,-0.3330730325124944,0.0,0.07467508,0.62401295,0.15384615384615385,-0.20434745,0.0,13
2023091006,2657,1,C,10,CROSS,COVER_6_ZONE,46698,Levi Wallace,CB,18,0.4634116482961178,0.26547244,3.6298761,5.268955,0.9,-0.5650684,1.0,10
2023091006,2861,1,C,16,POST,COVER_6_ZONE,46080,Minkah Fitzpatrick,FS,25,1.382263907730881,0.69272476,8.789764,10.138941,0.9285714285714286,0.638242,1.0,14
2023091006,2930,1,C,14,CROSS,COVER_1_MAN,44962,Damontae Kazee,FS,18,0.5369084594638808,0.48022658,2.4085212,3.944757,0.9285714285714286,0.26599354,0.33885017,14
2023091006,3596,1,C,13,OUT,COVER_1_MAN,46698,Levi Wallace,CB,8,-0.22049658128717559,0.04349073,0.10010701,0.95707417,0.14285714285714285,0.5151697,0.0,14
2023091006,3779,1,C,13,HITCH,COVER_3_ZONE,53609,Talanoa Hufanga,SS,20,0.6942042132589152,0.37111115,3.9085722,4.60289,0.9166666666666666,0.99793905,0.6661756,12
2023091006,3829,1,C,11,CROSS,COVER_3_ZONE,46139,Fred Warner,MLB,8,-0.22256522386103875,0.0,0.119240284,0.69907904,0.18181818181818182,0.8843392,0.0,11
2023091006,3881,1,IN,22,POST,COVER_6_ZONE,38868,Tashaun Gipson,FS,24,1.2949475923900067,0.7531631,7.4317875,9.701071,0.9473684210526315,-0.85180277,1.0,19
2023091006,4340,1,C,18,HITCH,COVER_3_ZONE,46139,Fred Warner,MLB,8,-0.24370465571949712,0.0,0.1423788,0.71466684,0.25,0.53071666,0.0,12
2023091007,124,1,I,10,IN,COVER_4_ZONE,49410,Jalen Thompson,FS,24,1.1840507172907582,0.4081991,8.510436,8.889723,0.875,0.99371177,1.0,8
2023091007,147,1,C,12,HITCH,COVER_4_ZONE,46188,Kyzir White,ILB,20,0.7362395817224421,0.3592803,4.930164,6.6728735,0.9,-0.3967104,1.0,10
2023091007,842,1,C,14,WHEEL,COVER_6_ZONE,55880,Emmanuel Forbes,CB,17,0.4382872002648984,0.26439458,3.0343597,6.579485,0.6875,-0.35597467,0.49875522,16
