game_id,play_id,week,pass_result,pass_length,route_of_targeted_receiver,team_coverage_type,tgt_nfl_id,tgt_name,tgt_pos,def_nfl_id,def_name,def_pos,def_nfl_id_closing,def_name_closing,def_pos_closing,first_sep,last_sep,delta,delta_per_s,sep_delta_25,closed_fraction,avg_closing_rate,peak_closing_rate,pct_time_closing,angle_efficiency_mean,path_efficiency,closing_eff_25,sep_at_arrival,n_defenders_r1,n_defenders_r2,closing_rate_last,pct_time_tight,contested_severity_25,caught,xcatch_prob,xcatch_25,xcatch_off_surprise,xcatch_def_surprise,xcatch_surprise,xcatch_surprise_25,abi_100,closing_eff_raw,overlap_frames,possession_team,defensive_team,quarter,down,yards_to_go,yardline_side,yardline_number,game_clock,play_description,down_display,abi_category,abi_highlight_sentence
2023090700,1711,1,C,23,CORNER,COVER_2_ZONE,46213,Justin Watson,WR,53953,Jerry Jacobs,CB,47888,C.J. Gardner-Johnson,SS,4.031786204649251,7.961231060583532,3.929444855934281,2.1830249199634895,19,0.3790587,2.2571378,4.005389,0.9473684210526315,0.89303327,0.3359919,18,6.655408,0,0,3.3496416,0.0,2,1,0.6889169522991473,17,0.3110830477008527,0.0,0.3110830477008527,8,47.0,0.5041837117004173,19,KC,DET,2,1,10,DET,30,00:45,"(:45) (No Huddle, Shotgun) P.Mahomes pass deep left to Ju.Watson pushed ob at DET 4 for 26 yards (C.Gardner-Johnson).",1st,Burn / Wide Separation,"Justin Watson gains significant separation on a CORNER route for KC on 1st&10 in Q2 with 00:45 left. His separation delta and separation rate (2.2 yards/second) indicate a clear win vs coverage, leading to a routine completion for a gain. The ABI profile is driven primarily by receiver separation. [ABI=47]"
2023090700,1940,1,I,18,OUT,COVER_2_ZONE,38696,Marvin Jones,WR,54486,Trent McDuffie,CB,54600,Joshua Williams,CB,4.544403151129969,10.816006656802685,6.271603505672716,4.824310388979012,23,0.5694903,3.7205749,5.3949904,0.9285714285714286,0.15958995,0.76219016,21,3.656368,0,0,5.090211,0.0,12,0,0.5885246226931959,15,0.0,0.5885246226931959,0.5885246226931959,15,71.0,0.7838206158169896,14,DET,KC,2,2,10,DET,42,00:09,(:09) (Shotgun) J.Goff pass incomplete deep right to M.Jones.,2nd,Notable Incompletion,"DET looks to Marvin Jones on a OUT route on 2nd&10, but the pass is incomplete. The interaction between separation (4.8 y/s), defensive closing (5.1 y/s), and contested metrics yields a non-routine air-battle profile even though the pass is not completed. [ABI=71]"
2023090700,2306,1,I,16,CROSS,COVER_2_ZONE,53449,Kadarius Toney,WR,55882,Jack Campbell,MLB,55882,Jack Campbell,MLB,5.617775360407356,1.7575551200460193,-3.860220240361337,-4.2891336004014855,0,0.687144,4.2891345,5.1730466,0.9,-0.7843735,0.880126,21,1.7575552,0,1,5.0892496,0.0,21,0,0.46770119824723794,12,0.0,0.46770119824723794,0.46770119824723794,12,54.0,0.8373039220183692,10,KC,DET,3,1,10,KC,42,11:44,(11:44) (Shotgun) P.Mahomes pass incomplete deep middle to K.Toney (J.Campbell).,1st,Tight-Window Incompletion,"KC targets Kadarius Toney on a CROSS concept on 1st&10 in Q3 with 11:44 on the clock. Defensive leverage and closing create a high contested-severity environment (21.0 on a 0–25 scale), and the pass falls incomplete. The metrics classify this as a tight-window defensive stand. [ABI=54]"
2023090700,2487,1,I,36,POST,COVER_4_ZONE,46213,Justin Watson,WR,44906,Cameron Sutton,CB,47888,C.J. Gardner-Johnson,SS,2.030270917882641,1.3629746879527875,-0.6672962299298533,-0.35120854206834384,9,0.3316047,1.7805778,3.656664,0.95,-0.2009406,0.24174944,16,1.3629752,0,1,0.12947291,0.0,9,0,0.23649276869434396,6,0.0,0.23649276869434396,0.23649276869434396,6,40.0,0.3050264144710102,20,KC,DET,3,1,10,KC,35,09:37,(9:37) P.Mahomes pass incomplete deep middle to Ju.Watson.,1st,Notable Incompletion,"KC looks to Justin Watson on a POST route on 1st&10, but the pass is incomplete. The interaction between separation (-0.4 y/s), defensive closing (0.1 y/s), and contested metrics yields a non-routine air-battle profile even though the pass is not completed. [ABI=40]"
2023090700,2613,1,C,18,IN,COVER_1_MAN,53541,Amon-Ra St. Brown,WR,54486,Trent McDuffie,CB,53487,Nick Bolton,MLB,1.4154857823376357,1.7256882684888357,0.31020248615120005,0.28200226013745455,17,0.5035065,5.582926,8.00447,0.9166666666666666,-0.37739494,0.85784435,22,1.7256894,0,1,0.8629489,0.0,13,1,0.34652946595025375,9,0.6534705340497462,0.0,0.6534705340497462,16,68.0,0.9663458956488431,12,DET,KC,3,2,4,DET,23,08:08,(8:08) J.Goff pass deep left to A.St. Brown to DET 41 for 18 yards (T.McDuffie).,2nd,Notable Catch,"Amon-Ra St. Brown catches a IN concept for DET on 2nd&4 in Q3 with 08:08 remaining. The play shows a mixed ABI profile across separation (0.3 y/s), closing (0.9 y/s), and contested metrics, resulting in a mid-to-high air-battle intensity score. [ABI=68]"
2023090700,3089,1,C,17,POST,COVER_3_ZONE,43584,Kalif Raymond,WR,47882,Mike Edwards,FS,53487,Nick Bolton,MLB,4.612027753602525,4.699489333959592,0.08746158035706753,0.08746158035706753,14,0.43701565,5.506249,6.0652065,0.9090909090909091,0.9134423,1.0,22,4.699492,0,0,0.03539443,0.0,3,1,0.5641006000489152,14,0.43589939995108484,0.0,0.43589939995108484,11,50.0,0.9575557646776203,11,DET,KC,3,2,22,DET,13,02:01,(2:01) (Shotgun) J.Goff pass deep middle to K.Raymond to DET 33 for 20 yards (B.Cook).,2nd,Notable Catch,"Kalif Raymond catches a POST concept for DET on 2nd&22 in Q3 with 02:01 remaining. The play shows a mixed ABI profile across separation (0.1 y/s), closing (0.0 y/s), and contested metrics, resulting in a mid-to-high air-battle intensity score. [ABI=50]"
2023090700,3461,1,C,18,IN,COVER_2_ZONE,44930,Josh Reynolds,WR,54600,Joshua Williams,CB,54495,George Karlaftis,DE,3.2831996588693806,3.096837096135341,-0.18636256273403973,-0.15530213561169978,12,0.52251214,4.8137374,6.8938875,0.9230769230769231,-0.88360924,1.0,21,3.096837,0,0,0.8139765,0.0,7,1,0.565315994730503,14,0.434684005269497,0.0,0.434684005269497,11,51.0,0.8168313017952908,13,DET,KC,4,3,12,DET,23,10:46,(10:46) (Shotgun) J.Goff pass deep left to J.Reynolds to DET 41 for 18 yards (J.Williams) [L.Sneed].,3rd,Notable Catch,"Josh Reynolds catches a IN concept for DET on 3rd&12 in Q4 with 10:46 remaining. The play shows a mixed ABI profile across separation (-0.2 y/s), closing (0.8 y/s), and contested metrics, resulting in a mid-to-high air-battle intensity score. [ABI=51]"
2023090700,3566,1,C,15,HITCH,COVER_1_MAN,44930,Josh Reynolds,WR,52546,L'Jarius Sneed,CB,54568,Leo Chenal,OLB,1.4424978336205565,2.4906224121692917,1.0481245785487352,1.16458286505415,22,0.20197955,2.987352,5.519209,0.8,0.9202423,1.0,18,2.4906254,0,0,0.120191574,0.0,8,1,0.5195605729500019,13,0.4804394270499981,0.0,0.4804394270499981,12,60.0,0.4792380730810553,10,DET,KC,4,1,10,KC,47,08:31,(8:31) J.Goff pass short right to J.Reynolds to KC 14 for 33 yards (W.Gay).,1st,Burn / Wide Separation,"Josh Reynolds gains significant separation on a HITCH route for DET on 1st&10 in Q4 with 08:31 left. His separation delta and separation rate (1.2 yards/second) indicate a clear win vs coverage, leading to a routine completion for a gain. The ABI profile is driven primarily by receiver separation. [ABI=60]"
2023090700,3912,1,I,19,CROSS,COVER_3_ZONE,53449,Kadarius Toney,WR,55882,Jack Campbell,MLB,44888,Alex Anzalone,OLB,6.957707955929165,5.230009560220703,-1.7276983957084626,-1.4397486630903855,3,0.34431943,4.0054994,4.432354,0.9230769230769231,0.907428,0.9706841,20,5.230009,0,0,2.4689686,0.0,4,0,0.71147575773019,18,0.0,0.71147575773019,0.71147575773019,18,45.0,0.6733390695041346,13,KC,DET,4,1,10,KC,45,02:30,(2:30) P.Mahomes pass incomplete deep right to K.Toney.,1st,Highlight Defense,"Kadarius Toney works a CROSS route for KC on 1st&10 with 02:30 left in Q4. The model viewed this as a high-probability completion (71%), but Jack Campbell closes at 2.5 yards/second and contests the catch. The pass ultimately falls incomplete, making this one of the stronger defensive wins for DET on the play. [ABI=45]"
2023090700,3994,1,I,20,CROSS,COVER_1_MAN,55920,Rashee Rice,WR,44906,Cameron Sutton,CB,47888,C.J. Gardner-Johnson,SS,3.7278009603518263,1.320984481362289,-2.406816478989537,-1.41577439940561,3,0.8002705,5.2831364,6.4164257,0.9444444444444444,0.16388465,0.9085496,23,1.3209866,0,1,1.9549694,0.0,17,0,0.4324164044632973,11,0.0,0.4324164044632973,0.4324164044632973,11,54.0,1.1445269068349788,18,KC,DET,4,3,20,KC,35,02:14,(2:14) (Shotgun) P.Mahomes pass incomplete deep right to R.Rice (C.Gardner-Johnson).,3rd,Tight-Window Incompletion,"KC targets Rashee Rice on a CROSS concept on 3rd&20 in Q4 with 02:14 on the clock. Defensive leverage and closing create a high contested-severity environment (17.0 on a 0–25 scale), and the pass falls incomplete. The metrics classify this as a tight-window defensive stand. [ABI=54]"
2023090700,4041,1,I,25,CORNER,COVER_2_ZONE,46213,Justin Watson,WR,44906,Cameron Sutton,CB,54653,Malcolm Rodriguez,ILB,0.575673518584968,1.428635712839351,0.852962194254383,0.47386788569687943,18,0.5867502,6.8504543,8.490934,0.9473684210526315,-0.0015053087,1.0,24,1.4286346,0,1,0.0,0.2,12,0,0.25572840848682976,6,0.0,0.25572840848682976,0.25572840848682976,6,60.0,1.2188612740831763,19,KC,DET,4,4,25,KC,30,02:09,(2:09) (Shotgun) P.Mahomes pass incomplete deep right to Ju.Watson [J.Cominsky].,4th,Notable Incompletion,"KC looks to Justin Watson on a CORNER route on 4th&25, but the pass is incomplete. The interaction between separation (0.5 y/s), defensive closing (0.0 y/s), and contested metrics yields a non-routine air-battle profile even though the pass is not completed. [ABI=60]"
2023091000,185,1,C,11,IN,COVER_3_ZONE,53488,Terrace Marshall Jr.,WR,52272,Dee Alford,CB,46123,Jessie Bates,SS,3.8686560974064355,8.40401094716088,4.535354849754445,5.6691935621930565,22,0.5360705,5.3926477,7.359228,0.8888888888888888,0.5744682,1.0,23,1.9376801,0,1,2.9726515,0.0,17,1,0.45403563262593705,11,0.545964367374063,0.0,0.545964367374063,14,76.0,1.0335421782289607,9,CAR,ATL,1,2,6,CAR,44,12:18,"(12:18) (Shotgun) B.Young pass short middle to T.Marshall to ATL 44 for 12 yards (J.Bates, A.Terrell).",2nd,Tight-Window Catch,"On 2nd&6 in Q1 with 12:18 remaining, Terrace Marshall Jr. runs a IN route against ATL. The separation and closing patterns produce a high contested-severity score (17.0 on a 0–25 scale), but Jr. still brings in the catch for a gain. The play registers as a tight-window reception. [ABI=76]"
2023091000,661,1,IN,12,IN,COVER_6_ZONE,46094,Hayden Hurst,TE,54523,Troy Andersen,ILB,46123,Jessie Bates,SS,2.1140009460735816,2.5899227787715926,0.475921832698011,0.5288020363311233,13,0.8344598,9.761684,11.361748,0.9,0.9519472,1.0,25,1.7428709,0,1,2.4340305,0.0,17,0,0.48347611057926587,12,0.0,0.48347611057926587,0.48347611057926587,12,67.0,1.471248115337453,10,CAR,ATL,1,2,16,CAR,8,01:10,(1:10) (Shotgun) B.Young pass short middle intended for H.Hurst INTERCEPTED by J.Bates at CAR 20. J.Bates to CAR 17 for 3 yards (J.Mingo).,2nd,Tight-Window Incompletion,"CAR targets Hayden Hurst on a IN concept on 2nd&16 in Q1 with 01:10 on the clock. Defensive leverage and closing create a high contested-severity environment (17.0 on a 0–25 scale), and the pass falls incomplete. The metrics classify this as a tight-window defensive stand. [ABI=67]"
2023091000,842,1,I,17,IN,COVER_4_ZONE,46094,Hayden Hurst,TE,53469,Richie Grant,SS,53469,Richie Grant,SS,2.563630238548454,1.056882207249229,-1.5067480312992252,-1.6741644792213612,3,0.5877401,1.6741644,1.9627714,0.9,0.8913145,0.19262356,18,1.0568817,0,1,1.723569,0.0,18,0,0.4628691385861929,12,0.0,0.4628691385861929,0.4628691385861929,12,51.0,0.5295701075113178,10,CAR,ATL,2,2,10,CAR,25,14:52,(14:52) (Shotgun) B.Young pass incomplete deep right to H.Hurst (R.Grant).,2nd,Tight-Window Incompletion,"CAR targets Hayden Hurst on a IN concept on 2nd&10 in Q2 with 14:52 on the clock. Defensive leverage and closing create a high contested-severity environment (18.0 on a 0–25 scale), and the pass falls incomplete. The metrics classify this as a tight-window defensive stand. [ABI=51]"
2023091000,1193,1,C,11,IN,COVER_3_ZONE,46094,Hayden Hurst,TE,46215,Tre Flowers,CB,46123,Jessie Bates,SS,2.0115665537088274,1.2371337841963577,-0.7744327695124698,-0.9680409618905872,5,0.6197853,8.500278,9.121208,0.8888888888888888,0.9469919,1.0,25,1.2371337,0,1,1.48817,0.0,17,1,0.5471731734224291,14,0.4528268265775709,0.0,0.4528268265775709,11,58.0,1.3489575641442175,9,CAR,ATL,2,3,2,CAR,33,11:04,"(11:04) (Shotgun) B.Young pass short middle to H.Hurst to CAR 44 for 11 yards (T.Flowers, J.Bates).",3rd,Tight-Window Catch,"On 3rd&2 in Q2 with 11:04 remaining, Hayden Hurst runs a IN route against ATL. The separation and closing patterns produce a high contested-severity score (17.0 on a 0–25 scale), but Hurst still brings in the catch for a gain. The play registers as a tight-window reception. [ABI=58]"
2023091000,1599,1,C,11,HITCH,COVER_3_ZONE,44931,Mack Hollins,WR,46124,Donte Jackson,CB,42368,Shaq Thompson,MLB,6.453169763767259,4.566322371449471,-1.8868473923177884,-2.3585592403972355,2,0.4580055,4.508542,5.0387287,0.8888888888888888,-0.8662492,0.87143385,20,4.2682543,0,0,3.6613345,0.0,7,1,0.7784874229735236,19,0.22151257702647642,0.0,0.22151257702647642,6,35.0,0.6684749333499465,9,ATL,CAR,2,2,23,ATL,22,03:02,(3:02) D.Ridder pass short middle to M.Hollins to ATL 33 for 11 yards (S.Thompson). CAR-J.Horn was injured during the play. He is Out.,2nd,Routine Catch,"On 2nd&23, ATL completes a HITCH-based throw to Mack Hollins. Separation, closing, and contested metrics all fall in a typical range, and the xCatch model assigns a moderate probability (78%) to the outcome. The catch for a gain profiles as a routine completion. [ABI=35]"
2023091000,1697,1,I,16,GO,COVER_4_ZONE,53488,Terrace Marshall Jr.,WR,46215,Tre Flowers,CB,53469,Richie Grant,SS,1.759346469573294,1.1955333537798134,-0.5638131157934807,-0.37587541052898715,9,0.4651938,3.9157228,5.3121376,0.9375,0.81048673,0.7333865,21,1.1955323,0,1,0.0,0.6,14,0,0.4053983875225178,10,0.0,0.4053983875225178,0.4053983875225178,10,54.0,0.7810380441942671,16,CAR,ATL,2,1,10,CAR,17,01:48,(1:48) (Shotgun) B.Young pass incomplete deep left to T.Marshall [D.Onyemata].,1st,Notable Incompletion,"CAR looks to Terrace Marshall Jr. on a GO route on 1st&10, but the pass is incomplete. The interaction between separation (-0.4 y/s), defensive closing (0.0 y/s), and contested metrics yields a non-routine air-battle profile even though the pass is not completed. [ABI=54]"
2023091000,1720,1,I,11,HITCH,COVER_4_ZONE,55904,Jonathan Mingo,WR,52424,A.J. Terrell,CB,52424,A.J. Terrell,CB,0.5824087911424429,2.0496341136895633,1.4672253225471203,0.8630737191453649,22,0.38570535,0.13214007,0.6039399,0.3333333333333333,0.51693815,0.0,13,2.0496335,0,0,0.0,0.0,10,0,0.5433447444648888,14,0.0,0.5433447444648888,0.5433447444648888,14,59.0,0.06056348220670303,18,CAR,ATL,2,2,10,CAR,17,01:44,(1:44) (Shotgun) B.Young pass incomplete short right to J.Mingo.,2nd,Notable Incompletion,"CAR looks to Jonathan Mingo on a HITCH route on 2nd&10, but the pass is incomplete. The interaction between separation (0.9 y/s), defensive closing (0.0 y/s), and contested metrics yields a non-routine air-battle profile even though the pass is not completed. [ABI=59]"
2023091000,1743,1,I,16,IN,COVER_2_ZONE,55904,Jonathan Mingo,WR,52424,A.J. Terrell,CB,54523,Troy Andersen,ILB,0.4455333881989106,0.5448853090330159,0.09935192083410532,0.09031992803100483,15,0.6366873,7.335298,8.734179,0.9166666666666666,0.9699635,1.0,25,0.5448857,1,1,0.0,1.0,20,0,0.17863514016508636,4,0.0,0.17863514016508636,0.17863514016508636,4,64.0,1.366987432016141,12,CAR,ATL,2,3,10,CAR,17,01:39,(1:39) (Shotgun) B.Young pass incomplete deep middle to J.Mingo.,3rd,Tight-Window Incompletion,"CAR targets Jonathan Mingo on a IN concept on 3rd&10 in Q2 with 01:39 on the clock. Defensive leverage and closing create a high contested-severity environment (20.0 on a 0–25 scale), and the pass falls incomplete. The metrics classify this as a tight-window defensive stand. [ABI=64]"
2023091000,2207,1,I,15,CROSS,COVER_3_ZONE,53433,Kyle Pitts,TE,42368,Shaq Thompson,MLB,46527,Frankie Luvu,OLB,2.4400819658363924,3.787611384500788,1.3475294186643958,1.6844117733304946,18,0.59580106,2.6695774,3.6922336,0.8888888888888888,-0.29371405,0.8510653,19,1.4488603,0,1,2.7751157,0.0,18,0,0.38415409787215254,10,0.0,0.38415409787215254,0.38415409787215254,10,65.0,0.5893852654802768,9,ATL,CAR,3,2,10,ATL,25,10:24,(10:24) (Shotgun) D.Ridder pass incomplete short middle to K.Pitts.,2nd,Tight-Window Incompletion,"ATL targets Kyle Pitts on a CROSS concept on 2nd&10 in Q3 with 10:24 on the clock. Defensive leverage and closing create a high contested-severity environment (18.0 on a 0–25 scale), and the pass falls incomplete. The metrics classify this as a tight-window defensive stand. [ABI=65]"
2023091000,2389,1,IN,11,IN,COVER_1_MAN,53488,Terrace Marshall Jr.,WR,52424,A.J. Terrell,CB,46123,Jessie Bates,SS,1.3393281898026315,2.0453361581901377,0.7060079683875062,0.7060079683875062,14,0.8956179,8.065839,8.915772,0.9090909090909091,-0.41866994,1.0,25,0.94005376,1,1,2.258693,0.2,24,0,0.25899172920304275,6,0.0,0.25899172920304275,0.25899172920304275,6,69.0,1.3466562574077476,11,CAR,ATL,3,3,6,CAR,40,06:48,"(6:48) (Shotgun) B.Young pass short middle intended for T.Marshall INTERCEPTED by J.Bates at ATL 49. J.Bates to ATL 49 for no gain (T.Marshall). PENALTY on CAR-I.Thomas, Unnecessary Roughness, 15 yards, enforced at ATL 49.",3rd,Tight-Window Incompletion,"CAR targets Terrace Marshall Jr. on a IN concept on 3rd&6 in Q3 with 06:48 on the clock. Defensive leverage and closing create a high contested-severity environment (24.0 on a 0–25 scale), and the pass falls incomplete. The metrics classify this as a tight-window defensive stand. [ABI=69]"
